i	j	x	r	mach	theta	press	temp
42	111	9.22821	1.19392	3.5	0	6.55546	153.623
43	111	9.31526	1.16797	3.5	0	6.55546	153.623
44	111	9.40232	1.14201	3.5	0	6.55546	153.623
45	111	9.48937	1.11606	3.5	0	6.55546	153.623
46	111	9.57643	1.0901	3.5	0	6.55546	153.623
47	111	9.66348	1.06415	3.5	0	6.55546	153.623
48	111	9.75054	1.03819	3.5	0	6.55546	153.623
49	111	9.83759	1.01224	3.5	0	6.55546	153.623
50	111	9.92465	0.986282	3.5	0	6.55546	153.623
51	111	10.0117	0.960327	3.5	0	6.55546	153.623
52	111	10.0988	0.934372	3.5	0	6.55546	153.623
53	111	10.1858	0.908417	3.5	0	6.55546	153.623
54	111	10.2729	0.882463	3.5	0	6.55546	153.623
55	111	10.3599	0.856508	3.5	0	6.55546	153.623
56	111	10.447	0.830553	3.5	0	6.55546	153.623
57	111	10.534	0.804598	3.5	0	6.55546	153.623
58	111	10.6211	0.778644	3.5	0	6.55546	153.623
59	111	10.7081	0.752689	3.5	0	6.55546	153.623
60	111	10.7952	0.726734	3.5	0	6.55546	153.623
61	111	10.8823	0.700779	3.5	0	6.55546	153.623
62	111	10.9693	0.674824	3.5	0	6.55546	153.623
63	111	11.0564	0.64887	3.5	0	6.55546	153.623
64	111	11.1434	0.622915	3.5	0	6.55546	153.623
65	111	11.2305	0.59696	3.5	0	6.55546	153.623
66	111	11.3175	0.571005	3.5	0	6.55546	153.623
67	111	11.4046	0.54505	3.5	0	6.55546	153.623
68	111	11.4916	0.519096	3.5	0	6.55546	153.623
69	111	11.5787	0.493141	3.5	0	6.55546	153.623
70	111	11.6657	0.467186	3.5	0	6.55546	153.623
71	111	11.7528	0.441231	3.5	0	6.55546	153.623
72	111	11.8399	0.415277	3.5	0	6.55546	153.623
73	111	11.9269	0.389322	3.5	0	6.55546	153.623
74	111	12.014	0.363367	3.5	0	6.55546	153.623
75	111	12.101	0.337412	3.5	0	6.55546	153.623
76	111	12.1881	0.311457	3.5	0	6.55546	153.623
77	111	12.2751	0.285503	3.5	0	6.55546	153.623
78	111	12.3622	0.259548	3.5	0	6.55546	153.623
79	111	12.4492	0.233593	3.5	0	6.55546	153.623
80	111	12.5363	0.207638	3.5	0	6.55546	153.623

0	112	5.47235	2.24889	2.99059	7.36771	13.8054	190.051
1	112	5.57659	2.22629	3.01358	7.03864	13.3375	188.188
2	112	5.65627	2.20876	3.03092	6.79095	12.9958	186.797
3	112	5.80068	2.1765	3.06201	6.34706	12.4063	184.336
4	112	5.88168	2.15812	3.07919	6.10208	12.0928	182.993
5	112	5.96308	2.13945	3.0963	5.85818	11.789	181.668
6	112	6.04696	2.12	3.11372	5.61006	11.4881	180.331
7	112	6.12979	2.10059	3.13074	5.36747	11.2018	179.035
8	112	6.21211	2.08109	3.14744	5.1298	10.9285	177.776
9	112	6.31912	2.05543	3.16887	4.82467	10.5882	176.177
10	112	6.40312	2.03505	3.18543	4.58892	10.333	174.953
11	112	6.48736	2.01439	3.20181	4.3556	10.087	173.753
12	112	6.6198	1.9815	3.22707	3.99558	9.71988	171.922
13	112	6.70559	1.95991	3.24312	3.76671	9.49416	170.771
14	112	6.79142	1.93809	3.2589	3.54145	9.27767	169.65
15	112	6.95302	1.89644	3.28786	3.12726	8.89402	167.615
16	112	7.04038	1.87361	3.30309	2.90915	8.69929	166.558
17	112	7.12808	1.85047	3.31806	2.69415	8.51221	165.527
18	112	7.2157	1.82714	3.33267	2.48389	8.33379	164.528
19	112	7.32202	1.79854	3.34995	2.23452	8.12799	163.357
20	112	7.41095	1.77438	3.36399	2.03125	7.96481	162.413
21	112	7.49994	1.74999	3.37765	1.83293	7.8095	161.502
22	112	7.58893	1.7254	3.39089	1.63985	7.66198	160.624
23	112	7.72877	1.68633	3.41082	1.34779	7.44565	159.315
24	112	7.81824	1.66108	3.42296	1.16878	7.31711	158.524
25	112	7.90748	1.63571	3.43457	0.996772	7.19649	157.773
26	112	7.99616	1.61031	3.44556	0.832954	7.08425	157.066
27	112	8.169	1.5603	3.46526	0.536462	6.88775	155.809
28	112	8.25542	1.53505	3.47412	0.401605	6.80126	155.247
29	112	8.34071	1.51	3.48217	0.278202	6.72379	154.74
30	112	8.42306	1.48569	3.48907	0.171489	6.65812	154.307
31	112	8.50258	1.46212	3.49482	0.0816044	6.60384	153.946
32	112	8.60383	1.43198	3.49999	0.000180034	6.55557	153.624
33	112	8.61882	1.42751	3.5	0	6.55546	153.623
34	112	8.70588	1.40156	3.5	0	6.55546	153.623
35	112	8.79293	1.3756	3.5	0	6.55546	153.623
36	112	8.87999	1.34965	3.5	0	6.55546	153.623
37	112	8.96704	1.32369	3.5	0	6.55546	153.623
38	112	9.0541	1.29774	3.5	0	6.55546	153.623
39	112	9.14115	1.27178	3.5	0	6.55546	153.623
40	112	9.22821	1.24583	3.5	0	6.55546	153.623
41	112	9.31526	1.21987	3.5	0	6.55546	153.623
42	112	9.40232	1.19392	3.5	0	6.55546	153.623
43	112	9.48937	1.16797	3.5	0	6.55546	153.623
44	112	9.57643	1.14201	3.5	0	6.55546	153.623
45	112	9.66348	1.11606	3.5	0	6.55546	153.623
46	112	9.75054	1.0901	3.5	0	6.55546	153.623
47	112	9.83759	1.06415	3.5	0	6.55546	153.623
48	112	9.92465	1.03819	3.5	0	6.55546	153.623
49	112	10.0117	1.01224	3.5	0	6.55546	153.623
50	112	10.0988	0.986282	3.5	0	6.55546	153.623
51	112	10.1858	0.960327	3.5	0	6.55546	153.623
52	112	10.2729	0.934372	3.5	0	6.55546	153.623
53	112	10.3599	0.908417	3.5	0	6.55546	153.623
54	112	10.447	0.882463	3.5	0	6.55546	153.623
55	112	10.534	0.856508	3.5	0	6.55546	153.623
56	112	10.6211	0.830553	3.5	0	6.55546	153.623
57	112	10.7081	0.804598	3.5	0	6.55546	153.623
58	112	10.7952	0.778644	3.5	0	6.55546	153.623
59	112	10.8823	0.752689	3.5	0	6.55546	153.623
60	112	10.9693	0.726734	3.5	0	6.55546	153.623
61	112	11.0564	0.700779	3.5	0	6.55546	153.623
62	112	11.1434	0.674824	3.5	0	6.55546	153.623
63	112	11.2305	0.64887	3.5	0	6.55546	153.623
64	112	11.3175	0.622915	3.5	0	6.55546	153.623
65	112	11.4046	0.59696	3.5	0	6.55546	153.623
66	112	11.4916	0.571005	3.5	0	6.55546	153.623
67	112	11.5787	0.54505	3.5	0	6.55546	153.623
68	112	11.6657	0.519096	3.5	0	6.55546	153.623
69	112	11.7528	0.493141	3.5	0	6.55546	153.623
70	112	11.8399	0.467186	3.5	0	6.55546	153.623
71	112	11.9269	0.441231	3.5	0	6.55546	153.623
72	112	12.014	0.415277	3.5	0	6.55546	153.623
73	112	12.101	0.389322	3.5	0	6.55546	153.623
74	112	12.1881	0.363367	3.5	0	6.55546	153.623
75	112	12.2751	0.337412	3.5	0	6.55546	153.623
76	112	12.3622	0.311457	3.5	0	6.55546	153.623
77	112	12.4492	0.285503	3.5	0	6.55546	153.623
78	112	12.5363	0.259548	3.5	0	6.55546	153.623

0	113	5.60673	2.26597	3.00846	7.11848	13.4403	188.601
1	113	5.64139	2.25845	3.01601	7.01024	13.2891	187.992
2	113	5.72176	2.24075	3.03329	6.76307	12.9498	186.608
3	113	5.86743	2.20817	3.06428	6.32018	12.3644	184.158
4	113	5.94913	2.18962	3.0814	6.07576	12.0532	182.822
5	113	6.03124	2.17077	3.09844	5.83246	11.7515	181.503
6	113	6.11584	2.15114	3.1158	5.58496	11.4527	180.172
7	113	6.19938	2.13154	3.13276	5.343	11.1684	178.882
8	113	6.28241	2.11185	3.14939	5.10597	10.897	177.63
9	113	6.39033	2.08595	3.17074	4.8017	10.5591	176.038
10	113	6.47504	2.06538	3.18723	4.56664	10.3056	174.82
11	113	6.55999	2.04453	3.20354	4.33404	10.0614	173.626
12	113	6.69353	2.01133	3.2287	3.97516	9.69674	171.805
13	113	6.78003	1.98955	3.24468	3.74706	9.47259	170.66
14	113	6.86657	1.96754	3.26038	3.52258	9.2576	169.545
15	113	7.02948	1.92551	3.28921	3.10992	8.87661	167.521
16	113	7.11753	1.90249	3.30436	2.89265	8.68324	166.47
17	113	7.20593	1.87915	3.31925	2.67852	8.49747	165.445
18	113	7.29424	1.85562	3.33379	2.46915	8.32031	164.452
19	113	7.40137	1.82678	3.35098	2.22088	8.11597	163.288
20	113	7.49098	1.80243	3.36494	2.01856	7.95395	162.35
21	113	7.58062	1.77785	3.37851	1.8212	7.79976	161.444
22	113	7.67027	1.75306	3.39168	1.6291	7.65331	160.572
23	113	7.8111	1.7137	3.41149	1.3386	7.43858	159.272
24	113	7.90118	1.68827	3.42355	1.1606	7.311	158.486
25	113	7.99101	1.66272	3.43507	0.989613	7.19129	157.741
26	113	8.08026	1.63715	3.44599	0.826812	7.07992	157.039
27	113	8.25414	1.58683	3.46554	0.532295	6.88496	155.791
28	113	8.34104	1.56144	3.47434	0.398401	6.79918	155.234
29	113	8.42677	1.53626	3.48232	0.275922	6.72235	154.731
30	113	8.5095	1.51183	3.48916	0.170046	6.65723	154.301
31	113	8.58934	1.48816	3.49487	0.0809002	6.60341	153.943
32	113	8.69088	1.45794	3.49999	0.000178428	6.55556	153.624
33	113	8.70588	1.45347	3.5	0	6.55546	153.623
34	113	8.79293	1.42751	3.5	0	6.55546	153.623
35	113	8.87999	1.40156	3.5	0	6.55546	153.623
36	113	8.96704	1.3756	3.5	0	6.55546	153.623
37	113	9.0541	1.34965	3.5	0	6.55546	153.623
38	113	9.14115	1.32369	3.5	0	6.55546	153.623
39	113	9.22821	1.29774	3.5	0	6.55546	153.623
40	113	9.31526	1.27178	3.5	0	6.55546	153.623
41	113	9.40232	1.24583	3.5	0	6.55546	153.623
42	113	9.48937	1.21987	3.5	0	6.55546	153.623
43	113	9.57643	1.19392	3.5	0	6.55546	153.623
44	113	9.66348	1.16797	3.5	0	6.55546	153.623
45	113	9.75054	1.14201	3.5	0	6.55546	153.623
46	113	9.83759	1.11606	3.5	0	6.55546	153.623
47	113	9.92465	1.0901	3.5	0	6.55546	153.623
48	113	10.0117	1.06415	3.5	0	6.55546	153.623
49	113	10.0988	1.03819	3.5	0	6.55546	153.623
50	113	10.1858	1.01224	3.5	0	6.55546	153.623
51	113	10.2729	0.986282	3.5	0	6.55546	153.623
52	113	10.3599	0.960327	3.5	0	6.55546	153.623
53	113	10.447	0.934372	3.5	0	6.55546	153.623
54	113	10.534	0.908417	3.5	0	6.55546	153.623
55	113	10.6211	0.882463	3.5	0	6.55546	153.623
56	113	10.7081	0.856508	3.5	0	6.55546	153.623
57	113	10.7952	0.830553	3.5	0	6.55546	153.623
58	113	10.8823	0.804598	3.5	0	6.55546	153.623
59	113	10.9693	0.778644	3.5	0	6.55546	153.623
60	113	11.0564	0.752689	3.5	0	6.55546	153.623
61	113	11.1434	0.726734	3.5	0	6.55546	153.623
62	113	11.2305	0.700779	3.5	0	6.55546	153.623
63	113	11.3175	0.674824	3.5	0	6.55546	153.623
64	113	11.4046	0.64887	3.5	0	6.55546	153.623
65	113	11.4916	0.622915	3.5	0	6.55546	153.623
66	113	11.5787	0.59696	3.5	0	6.55546	153.623
67	113	11.6657	0.571005	3.5	0	6.55546	153.623
68	113	11.7528	0.54505	3.5	0	6.55546	153.623
69	113	11.8399	0.519096	3.5	0	6.55546	153.623
70	113	11.9269	0.493141	3.5	0	6.55546	153.623
71	113	12.014	0.467186	3.5	0	6.55546	153.623
72	113	12.101	0.441231	3.5	0	6.55546	153.623
73	113	12.1881	0.415277	3.5	0	6.55546	153.623
74	113	12.2751	0.389322	3.5	0	6.55546	153.623
75	113	12.3622	0.363367	3.5	0	6.55546	153.623
76	113	12.4492	0.337412	3.5	0	6.55546	153.623
77	113	12.5363	0.311457	3.5	0	6.55546	153.623

0	114	5.74242	2.28262	3.02608	6.87225	13.0904	187.185
1	114	5.78734	2.27272	3.03562	6.7356	12.9048	186.423
2	114	5.93426	2.23983	3.0665	6.29369	12.3236	183.984
3	114	6.01666	2.2211	3.08356	6.04985	12.0144	182.654
4	114	6.09947	2.20207	3.10055	5.80713	11.7149	181.341
5	114	6.18479	2.18225	3.11784	5.56025	11.4181	180.016
6	114	6.26905	2.16247	3.13474	5.31892	11.1358	178.733
7	114	6.35277	2.14259	3.15131	5.08253	10.8662	177.486
8	114	6.4616	2.11645	3.17257	4.77911	10.5306	175.902
9	114	6.54702	2.09569	3.189	4.54473	10.2789	174.69
10	114	6.63268	2.07465	3.20524	4.31283	10.0363	173.502
11	114	6.76732	2.04115	3.23029	3.95509	9.67413	171.69
12	114	6.85453	2.01917	3.2462	3.72775	9.45151	170.552
13	114	6.94177	1.99697	3.26184	3.50404	9.23799	169.442
14	114	7.10599	1.95457	3.29053	3.09289	8.85961	167.429
15	114	7.19474	1.93135	3.3056	2.87646	8.66757	166.384
16	114	7.28383	1.90781	3.32042	2.66319	8.48308	165.365
17	114	7.37282	1.88409	3.33488	2.4547	8.30715	164.377
18	114	7.48076	1.85502	3.35198	2.20752	8.10423	163.22
19	114	7.57105	1.83046	3.36586	2.00612	7.94335	162.288
20	114	7.66135	1.80569	3.37936	1.8097	7.79026	161.388
21	114	7.75164	1.78071	3.39245	1.61856	7.64485	160.521
22	114	7.89346	1.74107	3.41213	1.3296	7.43168	159.229
23	114	7.98415	1.71545	3.42412	1.1526	7.30503	158.449
24	114	8.07457	1.68972	3.43557	0.982611	7.18622	157.709
25	114	8.16438	1.66398	3.4464	0.820809	7.07569	157.012
26	114	8.33929	1.61335	3.46582	0.528225	6.88225	155.773
27	114	8.42667	1.58782	3.47455	0.395273	6.79715	155.221
28	114	8.51283	1.56251	3.48247	0.273698	6.72094	154.721
29	114	8.59594	1.53797	3.48925	0.168639	6.65636	154.295
30	114	8.6761	1.5142	3.49491	0.0802141	6.603	153.941
31	114	8.77794	1.48389	3.49999	0.000176864	6.55556	153.624
32	114	8.79293	1.47942	3.5	0	6.55546	153.623
33	114	8.87999	1.45347	3.5	0	6.55546	153.623
34	114	8.96704	1.42751	3.5	0	6.55546	153.623
35	114	9.0541	1.40156	3.5	0	6.55546	153.623
36	114	9.14115	1.3756	3.5	0	6.55546	153.623
37	114	9.22821	1.34965	3.5	0	6.55546	153.623
38	114	9.31526	1.32369	3.5	0	6.55546	153.623
39	114	9.40232	1.29774	3.5	0	6.55546	153.623
40	114	9.48937	1.27178	3.5	0	6.55546	153.623
41	114	9.57643	1.24583	3.5	0	6.55546	153.623
42	114	9.66348	1.21987	3.5	0	6.55546	153.623
43	114	9.75054	1.19392	3.5	0	6.55546	153.623
44	114	9.83759	1.16797	3.5	0	6.55546	153.623
45	114	9.92465	1.14201	3.5	0	6.55546	153.623
46	114	10.0117	1.11606	3.5	0	6.55546	153.623
47	114	10.0988	1.0901	3.5	0	6.55546	153.623
48	114	10.1858	1.06415	3.5	0	6.55546	153.623
49	114	10.2729	1.03819	3.5	0	6.55546	153.623
50	114	10.3599	1.01224	3.5	0	6.55546	153.623
51	114	10.447	0.986282	3.5	0	6.55546	153.623
52	114	10.534	0.960327	3.5	0	6.55546	153.623
53	114	10.6211	0.934372	3.5	0	6.55546	153.623
54	114	10.7081	0.908417	3.5	0	6.55546	153.623
55	114	10.7952	0.882463	3.5	0	6.55546	153.623
56	114	10.8823	0.856508	3.5	0	6.55546	153.623
57	114	10.9693	0.830553	3.5	0	6.55546	153.623
58	114	11.0564	0.804598	3.5	0	6.55546	153.623
59	114	11.1434	0.778644	3.5	0	6.55546	153.623
60	114	11.2305	0.752689	3.5	0	6.55546	153.623
61	114	11.3175	0.726734	3.5	0	6.55546	153.623
62	114	11.4046	0.700779	3.5	0	6.55546	153.623
63	114	11.4916	0.674824	3.5	0	6.55546	153.623
64	114	11.5787	0.64887	3.5	0	6.55546	153.623
65	114	11.6657	0.622915	3.5	0	6.55546	153.623
66	114	11.7528	0.59696	3.5	0	6.55546	153.623
67	114	11.8399	0.571005	3.5	0	6.55546	153.623
68	114	11.9269	0.54505	3.5	0	6.55546	153.623
69	114	12.014	0.519096	3.5	0	6.55546	153.623
70	114	12.101	0.493141	3.5	0	6.55546	153.623
71	114	12.1881	0.467186	3.5	0	6.55546	153.623
72	114	12.2751	0.441231	3.5	0	6.55546	153.623
73	114	12.3622	0.415277	3.5	0	6.55546	153.623
74	114	12.4492	0.389322	3.5	0	6.55546	153.623
75	114	12.5363	0.363367	3.5	0	6.55546	153.623

0	115	5.87916	2.29881	3.04333	6.63066	12.7569	185.81
1	115	6.00116	2.27147	3.06868	6.26759	12.2836	183.814
2	115	6.08427	2.25256	3.08568	6.02431	11.9766	182.489
3	115	6.16778	2.23335	3.10261	5.78218	11.6791	181.182
4	115	6.25382	2.21334	3.11984	5.53592	11.3843	179.864
5	115	6.33878	2.19337	3.13668	5.29521	11.1039	178.586
6	115	6.42321	2.17332	3.15319	5.05945	10.8362	177.346
7	115	6.53295	2.14694	3.17437	4.75687	10.5028	175.769
8	115	6.61907	2.12598	3.19073	4.52318	10.2528	174.563
9	115	6.70543	2.10476	3.20691	4.29197	10.0118	173.381
10	115	6.84118	2.07095	3.23185	3.93536	9.65204	171.578
11	115	6.92909	2.04878	3.24769	3.70877	9.43091	170.445
12	115	7.01703	2.02638	3.26326	3.48583	9.21883	169.341
13	115	7.18256	1.98362	3.29182	3.07616	8.84299	167.34
14	115	7.272	1.96019	3.30682	2.86056	8.65226	166.3
15	115	7.36178	1.93646	3.32156	2.64814	8.46902	165.286
16	115	7.45144	1.91254	3.33595	2.44052	8.29429	164.305
17	115	7.5602	1.88323	3.35296	2.19441	8.09277	163.154
18	115	7.65115	1.85849	3.36677	1.99392	7.933	162.227
19	115	7.74211	1.83352	3.38019	1.79843	7.78097	161.333
20	115	7.83304	1.80836	3.3932	1.60824	7.63659	160.472
21	115	7.97585	1.76842	3.41276	1.32079	7.42494	159.188
22	115	8.06715	1.74262	3.42467	1.14477	7.29921	158.413
23	115	8.15815	1.71672	3.43605	0.975762	7.18127	157.678
24	115	8.24853	1.69081	3.44681	0.814939	7.07157	156.986
25	115	8.42446	1.63987	3.46609	0.524249	6.8796	155.756
26	115	8.51231	1.6142	3.47475	0.392219	6.79516	155.208
27	115	8.59891	1.58876	3.48261	0.271527	6.71957	154.712
28	115	8.68239	1.56411	3.48934	0.167267	6.65551	154.289
29	115	8.76287	1.54024	3.49496	0.0795452	6.60259	153.938
30	115	8.86499	1.50985	3.49999	0.000175341	6.55556	153.624
31	115	8.87999	1.50538	3.5	0	6.55546	153.623
32	115	8.96704	1.47942	3.5	0	6.55546	153.623
33	115	9.0541	1.45347	3.5	0	6.55546	153.623
34	115	9.14115	1.42751	3.5	0	6.55546	153.623
35	115	9.22821	1.40156	3.5	0	6.55546	153.623
36	115	9.31526	1.3756	3.5	0	6.55546	153.623
37	115	9.40232	1.34965	3.5	0	6.55546	153.623
38	115	9.48937	1.32369	3.5	0	6.55546	153.623
39	115	9.57643	1.29774	3.5	0	6.55546	153.623
40	115	9.66348	1.27178	3.5	0	6.55546	153.623
41	115	9.75054	1.24583	3.5	0	6.55546	153.623
42	115	9.83759	1.21987	3.5	0	6.55546	153.623
43	115	9.92465	1.19392	3.5	0	6.55546	153.623
44	115	10.0117	1.16797	3.5	0	6.55546	153.623
45	115	10.0988	1.14201	3.5	0	6.55546	153.623
46	115	10.1858	1.11606	3.5	0	6.55546	153.623
47	115	10.2729	1.0901	3.5	0	6.55546	153.623
48	115	10.3599	1.06415	3.5	0	6.55546	153.623
49	115	10.447	1.03819	3.5	0	6.55546	153.623
50	115	10.534	1.01224	3.5	0	6.55546	153.623
51	115	10.6211	0.986282	3.5	0	6.55546	153.623
52	115	10.7081	0.960327	3.5	0	6.55546	153.623
53	115	10.7952	0.934372	3.5	0	6.55546	153.623
54	115	10.8823	0.908417	3.5	0	6.55546	153.623
55	115	10.9693	0.882463	3.5	0	6.55546	153.623
56	115	11.0564	0.856508	3.5	0	6.55546	153.623
57	115	11.1434	0.830553	3.5	0	6.55546	153.623
58	115	11.2305	0.804598	3.5	0	6.55546	153.623
59	115	11.3175	0.778644	3.5	0	6.55546	153.623
60	115	11.4046	0.752689	3.5	0	6.55546	153.623
61	115	11.4916	0.726734	3.5	0	6.55546	153.623
62	115	11.5787	0.700779	3.5	0	6.55546	153.623
63	115	11.6657	0.674824	3.5	0	6.55546	153.623
64	115	11.7528	0.64887	3.5	0	6.55546	153.623
65	115	11.8399	0.622915	3.5	0	6.55546	153.623
66	115	11.9269	0.59696	3.5	0	6.55546	153.623
67	115	12.014	0.571005	3.5	0	6.55546	153.623
68	115	12.101	0.54505	3.5	0	6.55546	153.623
69	115	12.1881	0.519096	3.5	0	6.55546	153.623
70	115	12.2751	0.493141	3.5	0	6.55546	153.623
71	115	12.3622	0.467186	3.5	0	6.55546	153.623
72	115	12.4492	0.441231	3.5	0	6.55546	153.623
73	115	12.5363	0.415277	3.5	0	6.55546	153.623

0	116	6.01704	2.31455	3.06032	6.39237	12.4376	184.469
1	116	6.06815	2.30308	3.07081	6.24188	12.2446	183.646
2	116	6.15196	2.284	3.08776	5.99916	11.9396	182.328
3	116	6.23616	2.26461	3.10463	5.75761	11.644	181.027
4	116	6.32292	2.24442	3.1218	5.51196	11.3512	179.714
5	116	6.40859	2.22426	3.13858	5.27187	11.0727	178.443
6	116	6.49372	2.20402	3.15503	5.03673	10.8067	177.208
7	116	6.60436	2.1774	3.17613	4.735	10.4755	175.639
8	116	6.69119	2.15626	3.19242	4.50197	10.2272	174.439
9	116	6.77825	2.13484	3.20854	4.27146	9.98778	173.262
10	116	6.9151	2.10074	3.23338	3.91596	9.63045	171.468
11	116	7.00372	2.07837	3.24915	3.69011	9.41078	170.341
12	116	7.09235	2.05577	3.26465	3.46793	9.20009	169.243
13	116	7.25918	2.01265	3.29308	3.05973	8.82676	167.252
14	116	7.34931	1.98903	3.30801	2.84495	8.63729	166.218
15	116	7.43978	1.9651	3.32268	2.63337	8.45528	165.21
16	116	7.53012	1.94098	3.337	2.4266	8.28172	164.234
17	116	7.63969	1.91144	3.35391	2.18154	8.08157	163.09
18	116	7.7313	1.8865	3.36765	1.98196	7.92289	162.168
19	116	7.82291	1.86134	3.381	1.78739	7.7719	161.279
20	116	7.91448	1.83599	3.39394	1.59812	7.62853	160.423
21	116	8.05826	1.79576	3.41338	1.31216	7.41836	159.148
22	116	8.15017	1.76979	3.42522	1.1371	7.29353	158.378
23	116	8.24176	1.74371	3.43652	0.969059	7.17644	157.648
24	116	8.33269	1.71763	3.44721	0.809197	7.06754	156.96
25	116	8.50965	1.66639	3.46635	0.520364	6.87701	155.739
26	116	8.59796	1.64058	3.47495	0.389236	6.79323	155.195
27	116	8.68499	1.615	3.48275	0.269408	6.71823	154.703
28	116	8.76884	1.59024	3.48943	0.165928	6.65468	154.284
29	116	8.84964	1.56628	3.495	0.0788928	6.6022	153.935
30	116	8.95205	1.5358	3.49999	0.000173856	6.55556	153.624
31	116	8.96704	1.53133	3.5	0	6.55546	153.623
32	116	9.0541	1.50538	3.5	0	6.55546	153.623
33	116	9.14115	1.47942	3.5	0	6.55546	153.623
34	116	9.22821	1.45347	3.5	0	6.55546	153.623
35	116	9.31526	1.42751	3.5	0	6.55546	153.623
36	116	9.40232	1.40156	3.5	0	6.55546	153.623
37	116	9.48937	1.3756	3.5	0	6.55546	153.623
38	116	9.57643	1.34965	3.5	0	6.55546	153.623
39	116	9.66348	1.32369	3.5	0	6.55546	153.623
40	116	9.75054	1.29774	3.5	0	6.55546	153.623
41	116	9.83759	1.27178	3.5	0	6.55546	153.623
42	116	9.92465	1.24583	3.5	0	6.55546	153.623
43	116	10.0117	1.21987	3.5	0	6.55546	153.623
44	116	10.0988	1.19392	3.5	0	6.55546	153.623
45	116	10.1858	1.16797	3.5	0	6.55546	153.623
46	116	10.2729	1.14201	3.5	0	6.55546	153.623
47	116	10.3599	1.11606	3.5	0	6.55546	153.623
48	116	10.447	1.0901	3.5	0	6.55546	153.623
49	116	10.534	1.06415	3.5	0	6.55546	153.623
50	116	10.6211	1.03819	3.5	0	6.55546	153.623
51	116	10.7081	1.01224	3.5	0	6.55546	153.623
52	116	10.7952	0.986282	3.5	0	6.55546	153.623
53	116	10.8823	0.960327	3.5	0	6.55546	153.623
54	116	10.9693	0.934372	3.5	0	6.55546	153.623
55	116	11.0564	0.908417	3.5	0	6.55546	153.623
56	116	11.1434	0.882463	3.5	0	6.55546	153.623
57	116	11.2305	0.856508	3.5	0	6.55546	153.623
58	116	11.3175	0.830553	3.5	0	6.55546	153.623
59	116	11.4046	0.804598	3.5	0	6.55546	153.623
60	116	11.4916	0.778644	3.5	0	6.55546	153.623
61	116	11.5787	0.752689	3.5	0	6.55546	153.623
62	116	11.6657	0.726734	3.5	0	6.55546	153.623
63	116	11.7528	0.700779	3.5	0	6.55546	153.623
64	116	11.8399	0.674824	3.5	0	6.55546	153.623
65	116	11.9269	0.64887	3.5	0	6.55546	153.623
66	116	12.014	0.622915	3.5	0	6.55546	153.623
67	116	12.101	0.59696	3.5	0	6.55546	153.623
68	116	12.1881	0.571005	3.5	0	6.55546	153.623
69	116	12.2751	0.54505	3.5	0	6.55546	153.623
70	116	12.3622	0.519096	3.5	0	6.55546	153.623
71	116	12.4492	0.493141	3.5	0	6.55546	153.623
72	116	12.5363	0.467186	3.5	0	6.55546	153.623

0	117	6.15634	2.32986	3.07713	6.15598	12.1299	183.153
1	117	6.21971	2.31542	3.0898	5.97438	11.9034	182.17
2	117	6.30462	2.29585	3.10661	5.7334	11.6098	180.874
3	117	6.39209	2.27547	3.12372	5.48836	11.3189	179.568
4	117	6.47847	2.25513	3.14044	5.24888	11.0422	178.302
5	117	6.56429	2.23471	3.15683	5.01437	10.778	177.073
6	117	6.67584	2.20785	3.17785	4.71346	10.4489	175.511
7	117	6.76337	2.18651	3.19409	4.48111	10.2022	174.317
8	117	6.85114	2.1649	3.21014	4.25128	9.96434	173.146
9	117	6.98908	2.1305	3.23488	3.89689	9.60933	171.361
10	117	7.0784	2.10794	3.25058	3.67177	9.39109	170.24
11	117	7.16773	2.08515	3.26602	3.45034	9.18178	169.147
12	117	7.33585	2.04166	3.29432	3.04359	8.81088	167.166
13	117	7.42667	2.01784	3.30918	2.82962	8.62266	166.137
14	117	7.51782	1.99372	3.32378	2.61887	8.44184	165.135
15	117	7.60884	1.9694	3.33802	2.41293	8.26944	164.164
16	117	7.71921	1.93963	3.35485	2.16892	8.07062	163.026
17	117	7.81149	1.9145	3.36852	1.97023	7.913	162.11
18	117	7.90375	1.88915	3.38179	1.77656	7.76304	161.226
19	117	7.99596	1.86361	3.39465	1.58821	7.62064	160.376
20	117	8.14071	1.82309	3.41399	1.3037	7.41193	159.109
21	117	8.23322	1.79694	3.42575	1.12959	7.28798	158.344
22	117	8.32538	1.77069	3.43698	0.962498	7.17173	157.618
23	117	8.41688	1.74445	3.4476	0.803579	7.06361	156.935
24	117	8.59484	1.6929	3.46661	0.516565	6.87449	155.723
25	117	8.68362	1.66695	3.47515	0.386321	6.79134	155.183
26	117	8.77107	1.64125	3.48289	0.267338	6.71692	154.695
27	117	8.8553	1.61637	3.48951	0.164621	6.65388	154.279
28	117	8.93641	1.59232	3.49504	0.0782562	6.60182	153.933
29	117	9.0391	1.56176	3.49999	0.000172408	6.55556	153.624
30	117	9.0541	1.55729	3.5	0	6.55546	153.623
31	117	9.14115	1.53133	3.5	0	6.55546	153.623
32	117	9.22821	1.50538	3.5	0	6.55546	153.623
33	117	9.31526	1.47942	3.5	0	6.55546	153.623
34	117	9.40232	1.45347	3.5	0	6.55546	153.623
35	117	9.48937	1.42751	3.5	0	6.55546	153.623
36	117	9.57643	1.40156	3.5	0	6.55546	153.623
