i	j	x	r	mach	theta	press	temp
60	45	1.20483	0.550763	1.9054	9.98504	73.9993	307.048
61	45	1.21533	0.546595	1.91093	9.93586	73.3694	306.299
62	45	1.22549	0.542575	1.91627	9.88866	72.766	305.577
63	45	1.23475	0.538919	1.92069	9.85864	72.2708	304.982
64	45	1.244	0.535275	1.92544	9.81915	71.741	304.341
65	45	1.25279	0.53182	1.93016	9.7763	71.2195	303.708
66	45	1.26123	0.528514	1.93476	9.7328	70.713	303.089
67	45	1.26465	0.527174	1.93733	9.69557	70.4323	302.745
68	45	1.26687	0.526304	1.93938	9.66059	70.2088	302.47
69	45	1.27131	0.524569	1.94227	9.62465	69.8958	302.084
70	45	1.27762	0.522099	1.94545	9.59932	69.5516	301.658
71	45	1.28645	0.518656	1.94975	9.56825	69.0894	301.084
72	45	1.29787	0.514213	1.95523	9.53074	68.5045	300.354
73	45	1.31188	0.508781	1.96183	9.48877	67.8068	299.476
74	45	1.32849	0.502367	1.96957	9.44221	66.9968	298.45
75	45	1.34783	0.494936	1.9786	9.38885	66.064	297.257
76	45	1.37014	0.48641	1.9892	9.32386	64.9844	295.86
77	45	1.39578	0.476673	2.00185	9.23849	63.7184	294.202
78	45	1.4254	0.465503	2.01743	9.11583	62.1925	292.172
79	45	1.4604	0.452392	2.03792	8.91597	60.2384	289.519
80	45	1.50939	0.434156	2.07162	8.49943	57.1544	285.204
81	45	1.56449	0.413762	2.10887	8.04559	53.9238	280.502
82	45	1.61816	0.394008	2.1426	7.6719	51.1547	276.309
83	45	1.6778	0.372177	2.18151	7.21951	48.1334	271.544
84	45	1.70813	0.36111	2.20057	7.00906	46.7189	269.24
85	45	1.7405	0.349328	2.22178	6.7623	45.1936	266.699
86	45	1.77078	0.338324	2.24087	6.55143	43.8634	264.432
87	45	1.8079	0.324858	2.26507	6.27313	42.2332	261.586
88	45	1.83835	0.313827	2.28447	6.05679	40.97	259.326
89	45	1.88087	0.298442	2.31213	5.74132	39.2348	256.139
90	45	1.91149	0.287368	2.3318	5.52109	38.046	253.897
91	45	1.96009	0.269802	2.36342	5.16292	36.2109	250.337
92	45	1.99093	0.258659	2.38334	4.93992	35.1012	248.12
93	45	2.04642	0.238601	2.41947	4.53338	33.1759	244.153
94	45	2.07753	0.227346	2.43966	4.30821	32.1477	241.967
95	45	2.10867	0.216077	2.45995	4.08137	31.1468	239.79
96	45	2.14077	0.204449	2.48078	3.85016	30.1522	237.577
97	45	2.17233	0.193005	2.50138	3.62092	29.2009	235.411
98	45	2.20376	0.181591	2.52177	3.39654	28.2901	233.289
99	45	2.24446	0.166794	2.54829	3.10388	27.1483	230.559
100	45	2.27641	0.155151	2.56906	2.87639	26.2876	228.447
101	45	2.30843	0.143469	2.58988	2.64892	25.4531	226.351
102	45	2.35877	0.125052	2.62256	2.29434	24.1984	223.105
103	45	2.39137	0.113099	2.64373	2.06552	23.42	221.03
104	45	2.42402	0.101097	2.66487	1.83847	22.6684	218.98
105	45	2.48555	0.0784042	2.70471	1.41308	21.32	215.176
106	45	2.51891	0.0660591	2.72623	1.18542	20.6267	213.154
107	45	2.55243	0.053622	2.7479	0.956526	19.9525	211.139
108	45	2.58606	0.0411062	2.76949	0.731065	19.3035	209.154
109	45	2.62694	0.025849	2.79584	0.45599	18.5415	206.761
110	45	2.66131	0.0129789	2.81791	0.227076	17.9277	204.782
111	45	2.69586	0	2.84004	0	17.3334	202.819

0	46	0.21067	1.02244	1.52131	12.1616	132.051	362.299
1	46	0.214636	1.02025	1.52203	12.1757	131.913	362.192
2	46	0.226933	1.01348	1.52463	12.2085	131.414	361.799
3	46	0.239901	1.00638	1.52774	12.2331	130.82	361.331
4	46	0.253543	0.998943	1.53135	12.2496	130.133	360.788
5	46	0.267858	0.991186	1.53545	12.2583	129.357	360.172
6	46	0.282842	0.983116	1.54002	12.2596	128.496	359.485
7	46	0.298486	0.974743	1.54504	12.2542	127.555	358.732
8	46	0.31478	0.96608	1.55048	12.2425	126.542	357.915
9	46	0.331709	0.95714	1.55633	12.2252	125.461	357.039
10	46	0.349258	0.947937	1.56255	12.2029	124.32	356.108
11	46	0.367411	0.938487	1.56912	12.1762	123.124	355.126
12	46	0.38615	0.928805	1.57601	12.1456	121.88	354.097
13	46	0.405457	0.918904	1.58321	12.1117	120.593	353.025
14	46	0.425314	0.908801	1.59069	12.0748	119.268	351.912
15	46	0.445704	0.898508	1.59843	12.0354	117.909	350.762
16	46	0.46661	0.88804	1.60643	11.9936	116.519	349.575
17	46	0.488015	0.877409	1.61468	11.9496	115.102	348.355
18	46	0.509906	0.866627	1.62316	11.9035	113.659	347.102
19	46	0.532266	0.855706	1.63188	11.8553	112.192	345.816
20	46	0.555084	0.844655	1.64084	11.8047	110.703	344.498
21	46	0.578348	0.833485	1.65004	11.7518	109.191	343.147
22	46	0.602047	0.822203	1.65949	11.6961	107.657	341.763
23	46	0.626171	0.810819	1.6692	11.6373	106.101	340.344
24	46	0.650712	0.799338	1.67919	11.575	104.522	338.889
25	46	0.675663	0.787767	1.68946	11.5088	102.919	337.396
26	46	0.701017	0.776112	1.70003	11.4381	101.292	335.864
27	46	0.718489	0.768139	1.70702	11.3985	100.229	334.853
28	46	0.74431	0.756443	1.71805	11.3202	98.5719	333.262
29	46	0.762174	0.748411	1.72541	11.2745	97.4808	332.203
30	46	0.780143	0.74038	1.73291	11.2261	96.3799	331.127
31	46	0.797439	0.732695	1.73918	11.2078	95.4673	330.228
32	46	0.814122	0.725328	1.74477	11.2045	94.6611	329.429
33	46	0.830794	0.718008	1.75055	11.1965	93.8332	328.603
34	46	0.847576	0.710684	1.75661	11.1826	92.9735	327.74
35	46	0.86422	0.703462	1.76254	11.1717	92.1376	326.896
36	46	0.881153	0.696158	1.76893	11.1516	91.2464	325.989
37	46	0.898016	0.688926	1.77525	11.1333	90.3711	325.093
38	46	0.915013	0.681679	1.7818	11.1108	89.473	324.166
39	46	0.932277	0.674362	1.78874	11.0804	88.5299	323.186
40	46	0.949202	0.66723	1.79527	11.0595	87.6512	322.267
41	46	0.963435	0.661263	1.80147	11.0221	86.8251	321.396
42	46	0.980719	0.654056	1.80853	10.9906	85.8914	320.405
43	46	0.994787	0.64822	1.81451	10.9591	85.1091	319.568
44	46	1.0093	0.642228	1.82107	10.9155	84.2576	318.651
45	46	1.02354	0.636375	1.82729	10.8795	83.4574	317.784
46	46	1.03764	0.630603	1.83343	10.8452	82.6757	316.93
47	46	1.05212	0.624706	1.8401	10.7996	81.8333	316.004
48	46	1.06661	0.618829	1.84685	10.7522	80.9884	315.069
49	46	1.08045	0.613241	1.85282	10.7214	80.2492	314.244
50	46	1.09467	0.607523	1.85941	10.677	79.4396	313.335
51	46	1.10764	0.602329	1.86578	10.6265	78.6643	312.458
52	46	1.12043	0.597228	1.87199	10.5789	77.9149	311.605
53	46	1.13262	0.592383	1.87752	10.5451	77.2539	310.848
54	46	1.1464	0.586931	1.88406	10.499	76.4785	309.953
55	46	1.15826	0.582252	1.89008	10.4486	75.7718	309.132
56	46	1.17066	0.577376	1.89637	10.3961	75.0393	308.275
57	46	1.18239	0.572779	1.90195	10.3574	74.3956	307.517
58	46	1.19334	0.568502	1.90726	10.3185	73.7874	306.797
59	46	1.20435	0.564218	1.91286	10.2722	73.1514	306.039
60	46	1.21521	0.559999	1.91851	10.2232	72.5146	305.275
61	46	1.22583	0.555886	1.9241	10.1739	71.8908	304.523
62	46	1.23611	0.55192	1.92949	10.1265	71.2933	303.797
63	46	1.24547	0.548314	1.93395	10.0962	70.8023	303.198
64	46	1.25482	0.544719	1.93875	10.0565	70.2775	302.554
65	46	1.26372	0.54131	1.94351	10.0135	69.7614	301.918
66	46	1.27225	0.538046	1.94816	9.96993	69.2601	301.296
67	46	1.27572	0.53672	1.95074	9.93283	68.9832	300.952
68	46	1.27798	0.535858	1.95281	9.89804	68.763	300.677
69	46	1.28247	0.534143	1.95571	9.86217	68.4538	300.29
70	46	1.28886	0.531706	1.95893	9.83668	68.1129	299.862
71	46	1.29778	0.52831	1.96328	9.80535	67.6549	299.285
72	46	1.30933	0.523927	1.96882	9.76745	67.0754	298.55
73	46	1.32349	0.51857	1.97549	9.72495	66.3839	297.667
74	46	1.34028	0.512244	1.98332	9.67769	65.5812	296.634
75	46	1.35983	0.504915	1.99245	9.62346	64.6568	295.434
76	46	1.38239	0.496505	2.00318	9.55743	63.5874	294.029
77	46	1.40832	0.486898	2.01596	9.47088	62.3343	292.362
78	46	1.43828	0.475872	2.0317	9.34703	60.8253	290.322
79	46	1.47373	0.462918	2.05238	9.14626	58.8958	287.66
80	46	1.52342	0.444868	2.08633	8.73004	55.8567	283.339
81	46	1.57932	0.424677	2.12388	8.2765	52.6739	278.629
82	46	1.63375	0.405125	2.1579	7.90225	49.9447	274.425
83	46	1.69426	0.3835	2.19715	7.44975	46.9698	269.652
84	46	1.72505	0.372537	2.21639	7.23896	45.5769	267.343
85	46	1.7579	0.360859	2.23778	6.99218	44.0759	264.797
86	46	1.78864	0.349953	2.25704	6.78099	42.7667	262.526
87	46	1.82634	0.336599	2.28146	6.5026	41.1634	259.675
88	46	1.85726	0.325658	2.30104	6.28598	39.921	257.411
89	46	1.90046	0.310392	2.32896	5.97038	38.2154	254.22
90	46	1.93157	0.299402	2.34882	5.74993	37.047	251.975
91	46	1.98097	0.28196	2.38073	5.39159	35.2445	248.409
92	46	2.01232	0.270893	2.40085	5.16841	34.1546	246.19
93	46	2.06875	0.250962	2.43732	4.7617	32.2648	242.218
94	46	2.1004	0.239775	2.4577	4.53638	31.2558	240.03
95	46	2.13208	0.228569	2.47819	4.30946	30.2741	237.851
96	46	2.16474	0.217004	2.49924	4.07811	29.2987	235.636
97	46	2.19686	0.205617	2.52004	3.84883	28.3662	233.468
98	46	2.22886	0.194259	2.54062	3.62431	27.4734	231.345
99	46	2.27029	0.179526	2.56742	3.33158	26.3547	228.613
100	46	2.30284	0.167931	2.5884	3.10401	25.5118	226.5
101	46	2.33545	0.156294	2.60943	2.87648	24.6947	224.403
102	46	2.38675	0.13794	2.64244	2.52178	23.4665	221.156
103	46	2.41997	0.126023	2.66383	2.29294	22.7049	219.081
104	46	2.45326	0.114054	2.6852	2.06581	21.9697	217.03
105	46	2.516	0.0914137	2.72546	1.64036	20.6513	213.226
106	46	2.55002	0.0790921	2.74721	1.41261	19.9737	211.204
107	46	2.58421	0.0666741	2.7691	1.18378	19.3151	209.19
108	46	2.61853	0.054175	2.79093	0.958068	18.681	207.204
109	46	2.66025	0.0389316	2.81756	0.683097	17.9372	204.813
110	46	2.69533	0.0260691	2.83986	0.454479	17.3382	202.835
111	46	2.73061	0.0130938	2.86223	0.225956	16.7584	200.873
112	46	2.7661	0	2.88464	0	16.1982	198.932

0	47	0.217373	1.02391	1.53608	12.5548	129.237	360.077
1	47	0.229798	1.0173	1.53875	12.5877	128.734	359.676
2	47	0.242902	1.01037	1.54193	12.6124	128.137	359.198
3	47	0.25669	1.00312	1.54561	12.6291	127.448	358.646
4	47	0.27116	0.995546	1.54978	12.638	126.671	358.02
5	47	0.286308	0.987669	1.55443	12.6396	125.81	357.323
6	47	0.302126	0.979496	1.55954	12.6343	124.871	356.559
7	47	0.318603	0.971039	1.56507	12.6229	123.86	355.731
8	47	0.335725	0.962312	1.57101	12.6058	122.782	354.844
9	47	0.353476	0.953328	1.57733	12.5837	121.644	353.901
10	47	0.371839	0.944102	1.584	12.5573	120.453	352.907
11	47	0.390798	0.934648	1.591	12.527	119.214	351.866
12	47	0.410334	0.924982	1.5983	12.4933	117.932	350.781
13	47	0.430429	0.915117	1.60589	12.4568	116.612	349.655
14	47	0.451065	0.905067	1.61376	12.4176	115.259	348.491
15	47	0.472226	0.894845	1.62188	12.3761	113.876	347.291
16	47	0.493896	0.884465	1.63025	12.3324	112.466	346.057
17	47	0.516058	0.873936	1.63886	12.2865	111.03	344.789
18	47	0.538699	0.863272	1.64771	12.2385	109.572	343.489
19	47	0.561807	0.852481	1.65681	12.1882	108.09	342.156
20	47	0.585369	0.841572	1.66615	12.1355	106.587	340.789
21	47	0.609375	0.830555	1.67575	12.08	105.063	339.389
22	47	0.633815	0.819436	1.68561	12.0214	103.516	337.954
23	47	0.658682	0.808223	1.69575	11.9594	101.947	336.483
24	47	0.683968	0.796922	1.70618	11.8933	100.356	334.974
25	47	0.709667	0.785537	1.71692	11.8228	98.7405	333.424
26	47	0.727374	0.777751	1.72403	11.7833	97.6845	332.402
27	47	0.753556	0.766325	1.73523	11.7051	96.0407	330.794
28	47	0.771666	0.75848	1.74271	11.6595	94.9577	329.724
29	47	0.789887	0.750635	1.75033	11.6112	93.8653	328.636
30	47	0.807415	0.743134	1.75672	11.5926	92.9575	327.724
31	47	0.824316	0.735945	1.76242	11.589	92.1544	326.913
32	47	0.841209	0.728803	1.76832	11.5806	91.3302	326.075
33	47	0.858217	0.721655	1.7745	11.5663	90.4753	325.2
34	47	0.875085	0.714608	1.78055	11.555	89.6438	324.343
35	47	0.892251	0.707479	1.78705	11.5345	88.7585	323.425
36	47	0.909347	0.700421	1.7935	11.5158	87.8889	322.516
37	47	0.926582	0.693348	1.80017	11.4929	86.9973	321.578
38	47	0.944093	0.686205	1.80724	11.4621	86.0619	320.586
39	47	0.961257	0.679244	1.81389	11.4406	85.1898	319.655
40	47	0.975702	0.673417	1.82019	11.403	84.3718	318.775
41	47	0.993237	0.66638	1.82738	11.3709	83.4464	317.772
42	47	1.00751	0.660682	1.83346	11.339	82.6716	316.926
43	47	1.02225	0.654829	1.84013	11.2952	81.8294	316
44	47	1.0367	0.649112	1.84646	11.2587	81.0375	315.123
45	47	1.05102	0.643475	1.8527	11.224	80.2639	314.261
46	47	1.06572	0.637714	1.85948	11.1781	79.4312	313.326
47	47	1.08044	0.631971	1.86634	11.1303	78.5964	312.381
48	47	1.09449	0.626514	1.87241	11.0989	77.865	311.548
49	47	1.10894	0.620926	1.87911	11.0541	77.0652	310.63
50	47	1.12213	0.61585	1.88558	11.0033	76.3	309.746
51	47	1.13512	0.610863	1.89189	10.9554	75.5605	308.885
52	47	1.14751	0.606129	1.89751	10.9212	74.9075	308.12
53	47	1.1615	0.600801	1.90416	10.8746	74.1421	307.217
54	47	1.17356	0.596225	1.91027	10.824	73.4454	306.39
55	47	1.18618	0.591457	1.91665	10.7712	72.7234	305.526
56	47	1.1981	0.586963	1.92232	10.732	72.0883	304.761
57	47	1.20924	0.582782	1.92772	10.6927	71.4885	304.035
58	47	1.22043	0.578592	1.93341	10.6461	70.8618	303.271
59	47	1.23148	0.574464	1.93915	10.5969	70.2346	302.502
60	47	1.24229	0.57044	1.94481	10.5473	69.6205	301.743
61	47	1.25274	0.566559	1.95029	10.4996	69.0322	301.013
62	47	1.26226	0.563034	1.95482	10.4689	68.5481	300.408
63	47	1.27178	0.559517	1.9597	10.4289	68.0314	299.759
64	47	1.28083	0.55618	1.96453	10.3857	67.5236	299.118
65	47	1.28952	0.552984	1.96925	10.3419	67.0307	298.493
66	47	1.29307	0.551681	1.97186	10.305	66.7595	298.147
67	47	1.29538	0.550831	1.97394	10.2704	66.5444	297.873
68	47	1.29997	0.549148	1.97688	10.2347	66.2411	297.484
69	47	1.30647	0.546764	1.98015	10.2089	65.9054	297.053
70	47	1.31554	0.543442	1.98457	10.1772	65.4543	296.47
71	47	1.32729	0.539156	1.9902	10.1387	64.8833	295.729
72	47	1.34169	0.533918	1.99699	10.0954	64.2019	294.838
73	47	1.35876	0.527732	2.00496	10.047	63.4108	293.796
74	47	1.37864	0.520566	2.01426	9.99148	62.5	292.584
75	47	1.40159	0.51234	2.02517	9.92388	61.447	291.167
76	47	1.42798	0.502941	2.03818	9.83555	60.2143	289.486
77	47	1.45849	0.492145	2.05416	9.70987	58.7321	287.432
78	47	1.49464	0.479442	2.07514	9.50771	56.8411	284.757
79	47	1.54545	0.461696	2.10949	9.09191	53.8715	280.424
80	47	1.60261	0.441836	2.14751	8.63876	50.7629	275.702
81	47	1.65824	0.422611	2.18201	8.26364	48.0959	271.484
82	47	1.72015	0.401322	2.22179	7.81092	45.1929	266.697
83	47	1.75164	0.39053	2.2413	7.59961	43.8335	264.38
84	47	1.78528	0.379021	2.26299	7.35276	42.3704	261.828
85	47	1.81675	0.368275	2.28254	7.14104	41.0939	259.55
86	47	1.85536	0.355105	2.3073	6.86249	39.5322	256.693
87	47	1.88704	0.344314	2.32717	6.64545	38.3221	254.423
88	47	1.93131	0.329244	2.35549	6.3296	36.6623	251.224
89	47	1.96321	0.318393	2.37565	6.10879	35.5256	248.974
90	47	2.01388	0.301157	2.40803	5.75017	33.7734	245.402
91	47	2.04604	0.290215	2.42845	5.52669	32.7144	243.178
92	47	2.10397	0.270497	2.46548	5.11967	30.8795	239.2
93	47	2.13647	0.259422	2.48617	4.89412	29.9003	237.008
94	47	2.16901	0.248324	2.50697	4.66705	28.9482	234.827
95	47	2.20257	0.236865	2.52834	4.43548	28.0024	232.609
96	47	2.23559	0.225576	2.54947	4.20609	27.0988	230.439
97	47	2.26849	0.214311	2.57038	3.98134	26.2339	228.313
98	47	2.31111	0.199691	2.5976	3.68849	25.151	225.58
99	47	2.3446	0.188179	2.61891	3.46076	24.3353	223.465
100	47	2.37816	0.176619	2.64028	3.23313	23.545	221.367
101	47	2.43098	0.158377	2.67383	2.87823	22.3578	218.119
102	47	2.4652	0.146525	2.69556	2.64931	21.6221	216.043
103	47	2.4995	0.134615	2.71728	2.42205	20.9121	213.992
104	47	2.56417	0.112071	2.7582	1.99647	19.64	210.189
105	47	2.59926	0.0997945	2.78032	1.76857	18.9865	208.167
106	47	2.63453	0.0874146	2.80258	1.53977	18.3518	206.154
107	47	2.66995	0.0749492	2.82479	1.31377	17.7407	204.169
108	47	2.71302	0.0597371	2.85186	1.03887	17.0247	201.78
109	47	2.74925	0.0468946	2.87454	0.810309	16.4484	199.805
110	47	2.78569	0.0339333	2.89729	0.582428	15.8909	197.846
111	47	2.82236	0.0208476	2.92013	0.354754	15.3513	195.903
112	47	2.88052	0	2.95629	0	14.5361	192.872

0	48	0.221629	1.02487	1.54563	12.8048	127.444	358.642
1	48	0.231591	1.01969	1.54779	12.8311	127.042	358.318
2	48	0.244782	1.01287	1.55102	12.8559	126.443	357.835
3	48	0.258663	1.00573	1.55475	12.8727	125.753	357.276
4	48	0.273232	0.998275	1.55897	12.8817	124.975	356.644
5	48	0.288485	0.990522	1.56367	12.8834	124.115	355.94
6	48	0.304414	0.982477	1.56883	12.8783	123.177	355.169
7	48	0.321007	0.974152	1.57442	12.8669	122.166	354.335
8	48	0.338251	0.96556	1.58042	12.85	121.09	353.44
9	48	0.356131	0.956716	1.5868	12.8281	119.955	352.49
10	48	0.374629	0.947633	1.59354	12.8018	118.767	351.489
11	48	0.393728	0.938326	1.6006	12.7717	117.53	350.44
12	48	0.41341	0.928809	1.60798	12.7382	116.252	349.346
13	48	0.433657	0.919097	1.61564	12.7018	114.937	348.212
14	48	0.454451	0.909202	1.62358	12.6628	113.588	347.04
15	48	0.475775	0.899139	1.63178	12.6214	112.209	345.831
16	48	0.497612	0.888919	1.64023	12.5779	110.803	344.587
17	48	0.519949	0.878553	1.64893	12.5322	109.373	343.31
18	48	0.542769	0.868053	1.65787	12.4843	107.919	342
19	48	0.566062	0.857428	1.66706	12.4342	106.443	340.658
20	48	0.589814	0.846688	1.67649	12.3816	104.946	339.281
21	48	0.614017	0.83584	1.68619	12.3262	103.427	337.871
22	48	0.638659	0.824892	1.69615	12.2677	101.887	336.426
23	48	0.663734	0.813852	1.70639	12.2058	100.325	334.945
24	48	0.689234	0.802723	1.71692	12.1399	98.7409	333.425
25	48	0.715154	0.791513	1.72777	12.0694	97.1333	331.865
26	48	0.733013	0.783847	1.73495	12.0299	96.082	330.834
27	48	0.759425	0.772595	1.74626	11.9519	94.4468	329.216
28	48	0.777694	0.76487	1.75381	11.9062	93.3691	328.138
29	48	0.796076	0.757145	1.76151	11.8579	92.2824	327.042
30	48	0.813752	0.749762	1.76798	11.8392	91.3779	326.123
31	48	0.830793	0.742689	1.77376	11.8354	90.5769	325.304
32	48	0.847828	0.73566	1.77974	11.8268	89.7555	324.458
33	48	0.864981	0.728626	1.78598	11.8123	88.9038	323.576
34	48	0.881993	0.721691	1.79211	11.8007	88.0754	322.711
35	48	0.899309	0.714675	1.79869	11.7799	87.194	321.785
36	48	0.916554	0.70773	1.80522	11.761	86.3283	320.869
37	48	0.933942	0.700769	1.81197	11.7377	85.4411	319.924
38	48	0.951611	0.693737	1.81911	11.7066	84.5108	318.925
39	48	0.968928	0.686887	1.82585	11.6848	83.6431	317.985
40	48	0.983509	0.68115	1.83221	11.647	82.8304	317.1
41	48	1.00121	0.674224	1.83948	11.6147	81.9105	316.089
42	48	1.01562	0.668614	1.84563	11.5825	81.1407	315.238
43	48	1.03049	0.662851	1.85237	11.5384	80.3045	314.306
44	48	1.04509	0.657222	1.85877	11.5017	79.518	313.424
45	48	1.05954	0.651673	1.86507	11.4667	78.7499	312.556
46	48	1.07439	0.645999	1.87192	11.4206	77.9235	311.615
47	48	1.08925	0.640344	1.87885	11.3726	77.0952	310.665
48	48	1.10344	0.634971	1.88499	11.3409	76.369	309.826
49	48	1.11804	0.629468	1.89176	11.2958	75.5755	308.903
50	48	1.13136	0.624467	1.89829	11.2448	74.817	308.014
51	48	1.14449	0.619555	1.90467	11.1967	74.0838	307.148
52	48	1.157	0.614894	1.91035	11.1622	73.4359	306.379
53	48	1.17114	0.609645	1.91707	11.1153	72.6771	305.471
54	48	1.18333	0.605137	1.92323	11.0644	71.9869	304.639
55	48	1.19607	0.600438	1.92968	11.0115	71.2716	303.771
56	48	1.20812	0.596012	1.93541	10.972	70.6421	303.002
57	48	1.21938	0.591893	1.94086	10.9325	70.0477	302.271
58	48	1.23069	0.587763	1.94661	10.8857	69.4271	301.504
59	48	1.24186	0.583695	1.9524	10.8362	68.8062	300.731
60	48	1.25279	0.579729	1.95812	10.7865	68.1982	299.969
61	48	1.26336	0.575903	1.96365	10.7387	67.6159	299.235
62	48	1.27298	0.57243	1.96823	10.7077	67.1363	298.627
63	48	1.28261	0.568964	1.97316	10.6675	66.6248	297.975
64	48	1.29176	0.565674	1.97803	10.6241	66.1224	297.332
65	48	1.30055	0.562524	1.98279	10.5802	65.6348	296.704
66	48	1.30414	0.561236	1.98542	10.5434	65.3672	296.357
67	48	1.3065	0.560394	1.98751	10.509	65.1553	296.083
68	48	1.31114	0.558733	1.99048	10.4733	64.8558	295.693
69	48	1.31771	0.556383	1.99378	10.4474	64.5235	295.259
70	48	1.32689	0.553109	1.99825	10.4154	64.0768	294.674
71	48	1.33876	0.548885	2.00394	10.3765	63.5113	293.929
72	48	1.35331	0.543724	2.01081	10.3327	62.8365	293.033
73	48	1.37057	0.53763	2.01887	10.2837	62.0529	291.984
74	48	1.39067	0.53057	2.02827	10.2273	61.1511	290.765
75	48	1.41386	0.522464	2.0393	10.1588	60.1087	289.341
76	48	1.44055	0.5132	2.05245	10.0693	58.8892	287.651
77	48	1.47142	0.502554	2.0686	9.94254	57.4243	285.588
78	48	1.50802	0.490016	2.08976	9.73953	55.5579	282.905
79	48	1.55954	0.472472	2.12439	9.32396	52.6322	278.566
80	48	1.61752	0.452832	2.16271	8.87102	49.5704	273.836
81	48	1.67393	0.433825	2.19752	8.49535	46.943	269.608
82	48	1.73675	0.41276	2.23764	8.04248	44.0854	264.813
83	48	1.7687	0.402081	2.25734	7.83084	42.7472	262.492
84	48	1.80285	0.390686	2.27922	7.58394	41.3081	259.936
85	48	1.83478	0.380048	2.29895	7.3719	40.0522	257.653
86	48	1.87399	0.367001	2.32393	7.09323	38.5169	254.791
87	48	1.90615	0.356311	2.344	6.87592	37.3273	252.518
88	48	1.95113	0.341373	2.37258	6.55992	35.6964	249.315
89	48	1.98353	0.330615	2.39292	6.3389	34.5797	247.061
90	48	2.03503	0.313519	2.42562	5.98009	32.8593	243.485
91	48	2.06772	0.302663	2.44623	5.75643	31.8197	241.259
92	48	2.12662	0.28309	2.48362	5.34922	30.0194	237.277
93	48	2.15967	0.272093	2.50452	5.12353	29.059	235.083
94	48	2.19278	0.261068	2.52552	4.89637	28.1254	232.9
95	48	2.22692	0.249682	2.54711	4.66467	27.1983	230.68
96	48	2.26053	0.238462	2.56844	4.43522	26.3129	228.51
97	48	2.29401	0.227262	2.58957	4.21034	25.4656	226.382
98	48	2.33741	0.212721	2.61706	3.91741	24.4051	223.648
99	48	2.37151	0.201267	2.63859	3.68961	23.6065	221.532
100	48	2.4057	0.189762	2.66018	3.46192	22.8331	219.434
101	48	2.45951	0.1716	2.69408	3.10692	21.6716	216.185
102	48	2.49438	0.159795	2.71604	2.87797	20.9521	214.109
103	48	2.52934	0.147929	2.73799	2.65066	20.258	212.058
104	48	2.59528	0.125458	2.77935	2.22505	19.0147	208.255
105	48	2.63106	0.113215	2.8017	1.9971	18.3763	206.233
106	48	2.66705	0.100866	2.8242	1.76836	17.7565	204.221
107	48	2.70318	0.0884276	2.84666	1.54228	17.1598	202.236
108	48	2.74713	0.0732425	2.87403	1.2675	16.4611	199.849
109	48	2.78411	0.0604189	2.89696	1.03904	15.8987	197.874
110	48	2.82132	0.0474726	2.91997	0.811334	15.3549	195.916
111	48	2.85877	0.034398	2.94308	0.584118	14.8286	193.973
112	48	2.91817	0.0135588	2.97962	0.226451	14.0348	190.948
113	48	2.95664	0	3.00313	0	13.5481	189.032

0	49	0.225882	1.02585	1.55519	13.0548	125.671	357.209
1	49	0.233361	1.02205	1.55683	13.0745	125.369	356.964
2	49	0.24664	1.01533	1.5601	13.0994	124.768	356.475
3	49	0.260613	1.0083	1.56388	13.1162	124.078	355.91
4	49	0.27528	1.00097	1.56815	13.1253	123.3	355.271
5	49	0.290637	0.993339	1.57291	13.1271	122.44	354.561
6	49	0.306676	0.985421	1.57812	13.1222	121.502	353.783
7	49	0.323386	0.977228	1.58377	13.111	120.494	352.941
8	49	0.340752	0.968771	1.58983	13.0942	119.42	352.04
9	49	0.35876	0.960066	1.59627	13.0724	118.287	351.082
10	49	0.377393	0.951126	1.60307	13.0463	117.101	350.073
11	49	0.396631	0.941965	1.61021	13.0163	115.868	349.016
12	49	0.416459	0.932598	1.61765	12.983	114.594	347.915
13	49	0.436857	0.923038	1.62539	12.9467	113.282	346.772
14	49	0.457807	0.913299	1.63341	12.9079	111.937	345.591
15	49	0.479293	0.903393	1.64169	12.8666	110.563	344.374
16	49	0.501299	0.893333	1.65022	12.8232	109.162	343.121
17	49	0.523809	0.88313	1.659	12.7777	107.736	341.835
18	49	0.546809	0.872794	1.66803	12.7299	106.288	340.516
19	49	0.570286	0.862336	1.6773	12.6799	104.818	339.163
20	49	0.594228	0.851764	1.68683	12.6274	103.326	337.777
21	49	0.618626	0.841086	1.69662	12.5722	101.814	336.357
22	49	0.643471	0.83031	1.70668	12.5138	100.28	334.902
23	49	0.668754	0.819442	1.71703	12.452	98.7253	333.41
24	49	0.694468	0.808487	1.72767	12.3861	97.1484	331.879
25	49	0.720609	0.797451	1.73862	12.3158	95.5488	330.309
26	49	0.738619	0.789905	1.74587	12.2763	94.5023	329.271
27	49	0.765261	0.778828	1.7573	12.1983	92.8758	327.642
28	49	0.783688	0.771224	1.76493	12.1527	91.8036	326.557
29	49	0.802231	0.76362	1.77271	12.1044	90.7226	325.453
30	49	0.820056	0.756355	1.77925	12.0855	89.8215	324.527
31	49	0.837236	0.749397	1.78511	12.0814	89.0229	323.7
32	49	0.854413	0.742482	1.79116	12.0726	88.2043	322.846
33	49	0.871711	0.735562	1.79748	12.0578	87.356	321.956
34	49	0.888867	0.72874	1.80369	12.046	86.5309	321.084
35	49	0.906333	0.721837	1.81034	12.025	85.6537	320.151
