i	j	x,in	r,in	mach	theta	pres,psi	temp,R	Density,slug/ft3	massflow
64	60	1.51711	0.727746	2.19716	13.5194	46.9695	269.652	0.014613	10.228
65	60	1.52783	0.725163	2.20219	13.4812	46.6007	269.045	0.014531	10.0961
66	60	1.5417	0.721833	2.20862	13.4338	46.1339	268.272	0.0144269	9.92761
67	60	1.55867	0.717769	2.21639	13.3788	45.5766	267.342	0.0143022	9.72438
68	60	1.57879	0.712972	2.22552	13.316	44.9302	266.254	0.014157	9.48776
69	60	1.60222	0.707411	2.23616	13.2429	44.1881	264.99	0.0139895	9.21781
70	60	1.62932	0.701011	2.24862	13.1548	43.3341	263.516	0.0137959	8.91301
71	60	1.66062	0.693663	2.26342	13.0436	42.3421	261.778	0.0135696	8.57091
72	60	1.69707	0.685153	2.28148	12.8937	41.162	259.673	0.0132983	8.18562
73	60	1.74085	0.674989	2.30493	12.6696	39.6788	256.964	0.0129543	7.74191
74	60	1.80382	0.66041	2.34283	12.2423	37.3954	252.649	0.0124173	7.14038
75	60	1.87482	0.643992	2.38488	11.7749	35.0171	247.95	0.0118479	6.51249
76	60	1.94352	0.628124	2.42333	11.3758	32.977	243.734	0.0113507	5.95113
77	60	2.02069	0.610308	2.46754	10.902	30.7806	238.981	0.0108054	5.37026
78	60	2.05985	0.60126	2.48932	10.6767	29.7541	236.676	0.0105468	5.09434
79	60	2.10204	0.591507	2.51344	10.4186	28.6587	234.154	0.0102679	4.81054
80	60	2.14137	0.582405	2.53527	10.1929	27.7029	231.895	0.0100222	4.55803
81	60	2.18999	0.571133	2.56283	9.90062	26.543	229.079	0.0097206	4.26112
82	60	2.22984	0.561878	2.58501	9.67012	25.646	226.839	0.00948481	4.0299
83	60	2.28585	0.548833	2.61655	9.33785	24.4244	223.698	0.00915986	3.72234
84	60	2.32623	0.5394	2.63903	9.10388	23.5906	221.489	0.00893539	3.5127
85	60	2.3907	0.524287	2.6751	8.72598	22.314	217.996	0.00858727	3.19792
86	60	2.43169	0.514637	2.69786	8.48944	21.5458	215.825	0.00837506	3.00987
87	60	2.50585	0.497094	2.73908	8.05998	20.224	211.956	0.00800474	2.69209
88	60	2.54756	0.487173	2.76213	7.82129	19.5223	209.829	0.00780538	2.52537
89	60	2.58945	0.477168	2.78527	7.58143	18.8434	207.717	0.00761052	2.3662
90	60	2.63273	0.466786	2.80905	7.3361	18.1716	205.574	0.00741571	2.21006
91	60	2.67545	0.456492	2.83252	7.09368	17.5331	203.484	0.00722865	2.06387
92	60	2.71807	0.446174	2.85576	6.85503	16.9241	201.439	0.00704838	1.92553
93	60	2.77346	0.432683	2.88596	6.54479	16.166	198.819	0.00682141	1.75636
94	60	2.81709	0.421997	2.90959	6.30289	15.5977	196.796	0.00664924	1.63123
95	60	2.86091	0.411204	2.93326	6.061	15.0498	194.795	0.00648155	1.51235
96	60	2.93006	0.394051	2.97037	5.68291	14.2314	191.708	0.00622778	1.33794
97	60	2.975	0.382823	2.99436	5.43884	13.7275	189.744	0.00606948	1.23281
98	60	3.02012	0.37148	3.01831	5.19583	13.2434	187.808	0.00591582	1.13338
99	60	3.10547	0.349829	3.06329	4.73989	12.3827	184.236	0.00563856	0.96113
100	60	3.1519	0.337945	3.08753	4.49465	11.9437	182.346	0.00549505	0.875651
101	60	3.19869	0.325887	3.11184	4.24849	11.5201	180.474	0.00535513	0.794995
102	60	3.24572	0.313685	3.13605	4.00364	11.1141	178.634	0.00521963	0.719228
103	60	3.30308	0.29869	3.1654	3.70613	10.6425	176.434	0.00506043	0.633665
104	60	3.35142	0.285954	3.1899	3.45756	10.2653	174.624	0.00493166	0.5671
105	60	3.40012	0.273027	3.21435	3.20876	9.90292	172.84	0.00480668	0.504892
106	60	3.44921	0.2599	3.23876	2.95951	9.55494	171.083	0.00468542	0.446895
107	60	3.52724	0.238828	3.277	2.56617	9.03588	168.374	0.00450217	0.363877
108	60	3.57784	0.225024	3.30138	2.31312	8.72085	166.676	0.00438949	0.315702
109	60	3.62891	0.210977	3.32563	2.0588	8.41926	165.008	0.00428051	0.271342
110	60	3.68039	0.196696	3.34962	1.80409	8.13192	163.379	0.00417565	0.230734
111	60	3.7833	0.167775	3.39594	1.29817	7.60655	160.291	0.00398112	0.161161
112	60	3.83654	0.152611	3.41872	1.04079	7.36173	158.8	0.00388917	0.130824
113	60	3.89043	0.137118	3.44093	0.780111	7.13131	157.364	0.00380183	0.103796
114	60	3.94463	0.121381	3.46158	0.527409	6.92403	156.043	0.00372257	0.0801513
115	60	3.99943	0.105317	3.48054	0.279828	6.73937	154.842	0.00365138	0.0596763
116	60	4.07702	0.0823175	3.49995	0.000742317	6.55591	153.626	0.0035801	0.0362102
117	60	4.09196	0.0778644	3.5	0	6.55546	153.623	0.00357992	0.0323983
118	60	4.17902	0.0519096	3.5	0	6.55546	153.623	0.00357992	0.0143992
119	60	4.26607	0.0259548	3.5	0	6.55546	153.623	0.00357992	0.00359981
120	60	4.35313	0	3.5	0	6.55546	153.623	0.00357992	0

0	61	0.399764	1.07466	1.74042	16.6233	95.288	330.051	0.0242206	35.9981
1	61	0.41902	1.06827	1.74726	16.6016	94.3041	329.074	0.0240417	35.3426
2	61	0.439207	1.06161	1.75458	16.5747	93.2609	328.029	0.0238514	34.6665
3	61	0.460121	1.05478	1.76229	16.5432	92.1731	326.932	0.0236524	33.9778
4	61	0.481743	1.04777	1.77037	16.5076	91.0457	325.784	0.0234454	33.2782
5	61	0.504051	1.0406	1.7788	16.4685	89.8836	324.591	0.0232312	32.5696
6	61	0.527027	1.03329	1.78755	16.4262	88.6908	323.354	0.0230106	31.8535
7	61	0.550649	1.02583	1.79662	16.381	87.4711	322.077	0.0227841	31.1316
8	61	0.5749	1.01825	1.80598	16.3331	86.2276	320.762	0.0225523	30.4053
9	61	0.599762	1.01055	1.81563	16.2827	84.9631	319.411	0.0223155	29.6761
10	61	0.625219	1.00273	1.82556	16.2298	83.6795	318.025	0.0220742	28.9451
11	61	0.651258	0.994817	1.83577	16.1744	82.3787	316.605	0.0218286	28.2136
12	61	0.677865	0.986806	1.84626	16.1163	81.0617	315.15	0.0215787	27.4828
13	61	0.705032	0.978707	1.85704	16.0554	79.7295	313.662	0.0213248	26.7535
14	61	0.732748	0.970523	1.86811	15.9913	78.3826	312.138	0.0210669	26.0268
15	61	0.761009	0.962261	1.87948	15.9238	77.0211	310.58	0.0208048	25.3034
16	61	0.789808	0.953924	1.89116	15.8525	75.6453	308.984	0.0205387	24.5841
17	61	0.819144	0.945514	1.90317	15.7769	74.2548	307.351	0.0202683	23.8697
18	61	0.849015	0.937035	1.91553	15.6965	72.8496	305.678	0.0199936	23.1608
19	61	0.869559	0.931252	1.92376	15.649	71.9281	304.568	0.0198126	22.6838
20	61	0.900092	0.922727	1.93663	15.5607	70.5086	302.838	0.0195326	21.9905
21	61	0.921179	0.916888	1.94527	15.5069	69.5713	301.683	0.0193467	21.5224
22	61	0.942427	0.911044	1.95406	15.4503	68.6292	300.51	0.0191592	21.0594
23	61	0.962691	0.905508	1.96158	15.4208	67.8331	299.51	0.0190002	20.6254
24	61	0.982142	0.900231	1.96837	15.4048	67.1219	298.609	0.0188577	20.2155
25	61	1.00163	0.89498	1.97536	15.3841	66.3974	297.684	0.0187121	19.8111
26	61	1.0213	0.889716	1.98263	15.3576	65.6515	296.725	0.0185617	19.4093
27	61	1.0408	0.884532	1.98978	15.3336	64.9264	295.785	0.018415	19.0173
28	61	1.06073	0.879272	1.99739	15.3006	64.1619	294.786	0.0182599	18.6232
29	61	1.08057	0.874068	2.00495	15.269	63.4121	293.797	0.0181072	18.2371
30	61	1.10062	0.868845	2.01274	15.233	62.6477	292.781	0.017951	17.8535
31	61	1.12106	0.863554	2.02095	15.1894	61.8519	291.714	0.0177879	17.4691
32	61	1.14104	0.858415	2.02873	15.1541	61.1075	290.706	0.0176347	17.0996
33	61	1.15802	0.854074	2.03597	15.1067	60.4214	289.77	0.017493	16.7906
34	61	1.17853	0.848856	2.04432	15.0611	59.6407	288.695	0.0173313	16.4233
35	61	1.19529	0.844618	2.05134	15.0184	58.9915	287.794	0.0171963	16.1281
36	61	1.21269	0.840241	2.05898	14.9646	58.2924	286.815	0.0170505	15.8262
37	61	1.22971	0.835978	2.06626	14.9173	57.6336	285.885	0.0169127	15.5353
38	61	1.24657	0.831775	2.07345	14.8714	56.9909	284.971	0.0167777	15.2515
39	61	1.26398	0.827455	2.08121	14.8151	56.3051	283.987	0.0166332	14.963
40	61	1.28144	0.823144	2.08905	14.757	55.6196	282.995	0.0164884	14.6782
41	61	1.298	0.819074	2.09605	14.7137	55.0147	282.112	0.0163601	14.4122
42	61	1.31514	0.814878	2.10372	14.658	54.36	281.148	0.0162208	14.1409
43	61	1.33088	0.811042	2.11107	14.5984	53.739	280.227	0.0160882	13.8957
44	61	1.34638	0.807275	2.11825	14.5413	53.139	279.33	0.0159597	13.6575
45	61	1.36107	0.803722	2.12471	14.4968	52.6059	278.526	0.0158451	13.4351
46	61	1.37774	0.799702	2.13229	14.4393	51.9855	277.583	0.0157114	13.1861
47	61	1.39221	0.796226	2.13922	14.3805	51.4258	276.726	0.0155904	12.9732
48	61	1.40735	0.792599	2.14646	14.3191	50.8467	275.832	0.0154648	12.7535
49	61	1.42158	0.789203	2.15293	14.2702	50.3345	275.036	0.0153534	12.5499
50	61	1.4349	0.786034	2.15908	14.2221	49.8526	274.281	0.0152483	12.3618
51	61	1.44835	0.78284	2.16553	14.1674	49.3525	273.492	0.0151388	12.174
52	61	1.46168	0.779684	2.17202	14.1106	48.8539	272.699	0.0150294	11.9904
53	61	1.47474	0.776601	2.17842	14.0536	48.3669	271.92	0.0149223	11.8129
54	61	1.48737	0.773626	2.18461	13.9988	47.901	271.169	0.0148194	11.6433
55	61	1.49875	0.770949	2.18979	13.9597	47.514	270.541	0.0147338	11.4922
56	61	1.51023	0.768257	2.19532	13.9125	47.1049	269.874	0.0146431	11.3414
57	61	1.52121	0.765688	2.20076	13.8631	46.7051	269.217	0.0145542	11.1988
58	61	1.53177	0.763221	2.20608	13.8136	46.3182	268.578	0.014468	11.063
59	61	1.53626	0.76217	2.20894	13.7771	46.1113	268.235	0.0144218	11.0057
60	61	1.5393	0.761461	2.21118	13.7443	45.9496	267.966	0.0143857	10.9671
61	61	1.545	0.76013	2.21444	13.7074	45.7157	267.575	0.0143333	10.8951
62	61	1.55284	0.758302	2.21816	13.6764	45.4505	267.131	0.0142739	10.7967
63	61	1.56375	0.755761	2.2232	13.6367	45.0932	266.529	0.0141936	10.661
64	61	1.57785	0.752487	2.22964	13.5874	44.6409	265.763	0.0140918	10.4877
65	61	1.5951	0.748491	2.23742	13.5299	44.101	264.84	0.0139699	10.2787
66	61	1.61555	0.743773	2.24655	13.4641	43.4749	263.76	0.0138279	10.0352
67	61	1.63936	0.738302	2.2572	13.3874	42.7562	262.507	0.0136642	9.75736
68	61	1.66692	0.732003	2.26968	13.2953	41.9296	261.047	0.013475	9.44342
69	61	1.69875	0.724764	2.28448	13.1795	40.9695	259.325	0.0132539	9.09069
70	61	1.73586	0.716368	2.30254	13.0247	39.8277	257.239	0.012989	8.6928
71	61	1.78049	0.706317	2.32599	12.7954	38.3934	254.558	0.0126531	8.2335
72	61	1.84487	0.691848	2.36386	12.3629	36.1859	250.287	0.0121291	7.60846
73	61	1.91744	0.675537	2.40588	11.8896	33.8873	245.638	0.0115736	6.95525
74	61	1.98758	0.659771	2.44429	11.4837	31.9164	241.468	0.0110887	6.37109
75	61	2.06642	0.642036	2.48843	11.0029	29.7953	236.77	0.0105572	5.76525
76	61	2.10641	0.633026	2.51018	10.7737	28.8043	234.493	0.0103052	5.47725
77	61	2.14952	0.623298	2.53424	10.5118	27.7471	232.001	0.0100336	5.18052
78	61	2.18968	0.614219	2.55602	10.2822	26.8247	229.771	0.00979417	4.91642
79	61	2.23935	0.602962	2.58351	9.98543	25.7056	226.99	0.00950056	4.60537
80	61	2.28005	0.593714	2.60563	9.75107	24.8404	224.78	0.00927103	4.36295
81	61	2.33728	0.580665	2.63706	9.41361	23.6624	221.682	0.00895481	4.03996
82	61	2.37854	0.571223	2.65946	9.17579	22.8585	219.503	0.00873643	3.81958
83	61	2.44441	0.556078	2.69538	8.79189	21.628	216.06	0.00839788	3.48809
84	61	2.48629	0.546401	2.71804	8.55147	20.8878	213.921	0.00819157	3.28977
85	61	2.56205	0.52879	2.75905	8.1151	19.6145	210.111	0.00783168	2.954
86	61	2.60467	0.518822	2.78197	7.87248	18.9388	208.017	0.00763801	2.77754
87	61	2.64748	0.508762	2.80496	7.6287	18.2851	205.94	0.00744877	2.60881
88	61	2.69169	0.498317	2.82858	7.37929	17.6384	203.832	0.00725963	2.44307
89	61	2.73534	0.487952	2.85189	7.13287	17.024	201.778	0.00707808	2.28765
90	61	2.77887	0.477557	2.87495	6.89018	16.438	199.768	0.00690317	2.14035
91	61	2.83547	0.463956	2.9049	6.57473	15.7088	197.195	0.00668305	1.95986
92	61	2.88003	0.453175	2.92832	6.32869	15.1624	195.211	0.00651614	1.8261
93	61	2.9248	0.442279	2.95176	6.08265	14.6356	193.249	0.00635364	1.69878
94	61	2.99543	0.42495	2.98848	5.69797	13.8492	190.223	0.00610786	1.51154
95	61	3.04131	0.413598	3.0122	5.44964	13.3652	188.3	0.00595464	1.39836
96	61	3.08739	0.402123	3.03585	5.20231	12.9005	186.405	0.00580598	1.29108
97	61	3.17454	0.380203	3.08021	4.73824	12.0745	182.914	0.00553796	1.10459
98	61	3.22193	0.368161	3.10408	4.48857	11.6536	181.069	0.00539936	1.01169
99	61	3.2697	0.355937	3.12799	4.23799	11.2476	179.244	0.00526433	0.92377
100	61	3.3177	0.343561	3.15178	3.9887	10.8587	177.451	0.00513366	0.840927
101	61	3.37623	0.328342	3.18056	3.68588	10.4073	175.311	0.0049803	0.747014
102	61	3.42554	0.31541	3.20454	3.43289	10.0466	173.553	0.00485639	0.673652
103	61	3.47523	0.302276	3.22844	3.17976	9.70043	171.823	0.00473627	0.604807
104	61	3.52529	0.288934	3.25224	2.92628	9.36834	170.122	0.00461988	0.54033
105	61	3.60484	0.267504	3.28943	2.52669	8.87383	167.506	0.00444435	0.447426
106	61	3.65642	0.253457	3.31305	2.27	8.57432	165.871	0.00433668	0.393104
107	61	3.70846	0.239159	3.33646	2.01249	8.28817	164.27	0.0042328	0.342741
108	61	3.76092	0.224617	3.35954	1.7552	8.01621	162.712	0.00413312	0.29628
109	61	3.86572	0.195158	3.40378	1.24728	7.52136	159.776	0.00394922	0.215567
110	61	3.91991	0.179711	3.42533	0.991133	7.29232	158.371	0.00386295	0.179757
111	61	3.97474	0.163927	3.44616	0.7345	7.07818	157.028	0.00378158	0.147371
112	61	4.02985	0.147908	3.46531	0.48913	6.88721	155.805	0.00370841	0.118528
113	61	4.08551	0.131569	3.48265	0.254262	6.7192	154.71	0.00364357	0.0929743
114	61	4.16408	0.108273	3.49996	0.000648323	6.55585	153.626	0.00358008	0.062645
115	61	4.17902	0.103819	3.5	0	6.55546	153.623	0.00357992	0.0575969
116	61	4.26607	0.0778644	3.5	0	6.55546	153.623	0.00357992	0.0323983
117	61	4.35313	0.0519096	3.5	0	6.55546	153.623	0.00357992	0.0143992
118	61	4.44018	0.0259548	3.5	0	6.55546	153.623	0.00357992	0.00359981
119	61	4.52724	0	3.5	0	6.55546	153.623	0.00357992	0

0	62	0.449866	1.08973	1.76967	16.8468	91.1431	325.884	0.0234633	35.9981
1	62	0.459367	1.08673	1.77309	16.8333	90.6697	325.399	0.0233762	35.6824
2	62	0.480573	1.08007	1.78084	16.7995	89.6037	324.302	0.0231795	34.9871
3	62	0.5025	1.07324	1.78897	16.7616	88.4993	323.154	0.0229751	34.2806
4	62	0.525125	1.06626	1.79744	16.7201	87.3611	321.961	0.0227636	33.5646
5	62	0.548429	1.05913	1.80624	16.6754	86.1932	320.726	0.0225458	32.8408
6	62	0.572392	1.05186	1.81535	16.6276	84.9992	319.45	0.0223223	32.1108
7	62	0.596993	1.04447	1.82476	16.5772	83.7823	318.137	0.0220936	31.3761
8	62	0.622216	1.03696	1.83446	16.5241	82.5451	316.787	0.02186	30.638
9	62	0.648045	1.02934	1.84444	16.4684	81.2896	315.403	0.021622	29.8979
10	62	0.674465	1.02162	1.8547	16.4101	80.0176	313.985	0.0213798	29.157
11	62	0.701464	1.0138	1.86523	16.3491	78.7301	312.533	0.0211335	28.4164
12	62	0.729032	1.0059	1.87606	16.2852	77.4281	311.048	0.0208833	27.6771
13	62	0.757161	0.99791	1.88717	16.218	76.1121	309.528	0.0206291	26.9399
14	62	0.785844	0.989843	1.89859	16.1474	74.7823	307.973	0.0203711	26.2058
15	62	0.815077	0.9817	1.91032	16.0728	73.4388	306.382	0.020109	25.4755
16	62	0.844859	0.973485	1.92238	15.994	72.0815	304.753	0.0198428	24.7498
17	62	0.875187	0.965199	1.93479	15.9103	70.7101	303.085	0.0195724	24.0292
18	62	0.896037	0.959549	1.94305	15.8604	69.811	301.979	0.0193943	23.5444
19	62	0.927046	0.951213	1.95597	15.7686	68.4266	300.256	0.0191188	22.8389
20	62	0.948452	0.945504	1.96463	15.7124	67.5125	299.104	0.018936	22.3627
21	62	0.970026	0.939789	1.97346	15.6533	66.594	297.936	0.0187516	21.8913
22	62	0.99057	0.934382	1.981	15.621	65.8176	296.939	0.0185952	21.4501
23	62	1.01027	0.929232	1.98782	15.6021	65.124	296.042	0.018455	21.0335
24	62	1.03002	0.924105	1.99483	15.5786	64.4177	295.121	0.0183119	20.6223
25	62	1.04996	0.918962	2.00213	15.5493	63.6908	294.166	0.018164	20.2135
26	62	1.06973	0.913898	2.0093	15.5223	62.9843	293.23	0.0180199	19.8145
27	62	1.08993	0.908756	2.01694	15.4865	62.2397	292.235	0.0178675	19.4131
28	62	1.11005	0.903668	2.02452	15.452	61.5096	291.251	0.0177175	19.0198
29	62	1.13038	0.89856	2.03233	15.4132	60.7654	290.24	0.0175641	18.6288
30	62	1.15112	0.893382	2.04056	15.3668	59.991	289.179	0.0174039	18.2366
31	62	1.17138	0.888354	2.04835	15.3285	59.2666	288.177	0.0172536	17.8597
32	62	1.18862	0.8841	2.05561	15.279	58.5993	287.246	0.0171146	17.5441
33	62	1.20943	0.878991	2.06397	15.2304	57.84	286.177	0.0169559	17.169
34	62	1.22645	0.874838	2.07101	15.1854	57.2088	285.282	0.0168235	16.8673
35	62	1.24412	0.870545	2.07866	15.1294	56.5292	284.309	0.0166805	16.5586
36	62	1.2614	0.866363	2.08596	15.0798	55.8889	283.385	0.0165453	16.261
37	62	1.27852	0.862242	2.09316	15.0317	55.2643	282.477	0.016413	15.9707
38	62	1.29621	0.858002	2.10092	14.9731	54.5979	281.499	0.0162714	15.6752
39	62	1.31395	0.853768	2.10878	14.9128	53.9321	280.514	0.0161294	15.3835
40	62	1.33076	0.849775	2.11579	14.8672	53.3444	279.638	0.0160037	15.1112
41	62	1.34818	0.845653	2.12346	14.8092	52.7087	278.681	0.0158672	14.8332
42	62	1.36418	0.841882	2.13082	14.7477	52.1056	277.767	0.0157374	14.5816
43	62	1.37994	0.838179	2.13801	14.6887	51.5232	276.876	0.0156115	14.3373
44	62	1.39485	0.834688	2.14446	14.6421	51.0056	276.078	0.0154993	14.1092
45	62	1.4118	0.830736	2.15206	14.5825	50.4035	275.143	0.0153684	13.8538
46	62	1.42652	0.827313	2.15898	14.522	49.8603	274.293	0.0152499	13.635
47	62	1.44192	0.823743	2.16623	14.4588	49.2985	273.406	0.015127	13.4093
48	62	1.45638	0.820401	2.1727	14.408	48.8015	272.616	0.0150179	13.2002
49	62	1.46991	0.817282	2.17886	14.3582	48.334	271.867	0.014915	13.0069
50	62	1.4836	0.814135	2.1853	14.3019	47.8489	271.085	0.0148079	12.8138
51	62	1.49716	0.811025	2.19179	14.2435	47.3653	270.299	0.0147009	12.6249
52	62	1.51045	0.807985	2.1982	14.185	46.893	269.526	0.014596	12.4422
53	62	1.5233	0.805051	2.20438	14.1287	46.4412	268.782	0.0144954	12.2677
54	62	1.53487	0.802415	2.20957	14.0881	46.066	268.16	0.0144117	12.1122
55	62	1.54655	0.79976	2.21509	14.0395	45.6694	267.498	0.0143229	11.957
56	62	1.55772	0.797225	2.22054	13.9888	45.2817	266.847	0.014236	11.8101
57	62	1.56846	0.794789	2.22585	13.9382	44.9066	266.214	0.0141517	11.6702
58	62	1.57307	0.793746	2.22871	13.9015	44.7061	265.873	0.0141065	11.6107
59	62	1.57619	0.793039	2.23095	13.8687	44.5494	265.607	0.0140712	11.5705
60	62	1.58201	0.791722	2.23421	13.8314	44.3227	265.22	0.01402	11.4961
61	62	1.58998	0.789918	2.23793	13.7994	44.0657	264.78	0.0139619	11.3948
62	62	1.60107	0.787412	2.24297	13.7582	43.7194	264.183	0.0138834	11.2551
63	62	1.6154	0.784183	2.24941	13.707	43.281	263.424	0.0137838	11.0766
64	62	1.63293	0.780242	2.25718	13.6472	42.7579	262.51	0.0136646	10.8614
65	62	1.6537	0.775589	2.26631	13.5784	42.1512	261.441	0.0135259	10.6106
66	62	1.67789	0.770191	2.27695	13.4984	41.4551	260.2	0.0133659	10.3244
67	62	1.70588	0.763973	2.28941	13.4023	40.6545	258.754	0.013181	10.0007
68	62	1.73823	0.756819	2.30419	13.2821	39.725	257.05	0.012965	9.63671
69	62	1.77598	0.748511	2.32223	13.1225	38.6198	254.986	0.0127064	9.2255
70	62	1.82145	0.738543	2.34564	12.8884	37.2316	252.333	0.0123784	8.7497
71	62	1.88722	0.724141	2.38344	12.451	35.0955	248.109	0.0118669	8.09983
72	62	1.96135	0.707889	2.42537	11.972	32.8719	243.512	0.0113248	7.41996
73	62	2.0329	0.69218	2.46369	11.5596	30.9657	239.391	0.0108518	6.81183
74	62	2.11338	0.674473	2.50771	11.0722	28.915	234.75	0.0103334	6.17977
75	62	2.15418	0.665474	2.52939	10.8394	27.9571	232.501	0.0100878	5.87913
76	62	2.19819	0.655745	2.55337	10.5739	26.9353	230.041	0.00982299	5.56888
77	62	2.23916	0.646664	2.57507	10.3407	26.0439	227.84	0.0095897	5.29267
78	62	2.28987	0.635389	2.60245	10.0397	24.9628	225.096	0.00930362	4.96684
79	62	2.3314	0.626124	2.62447	9.80182	24.1269	222.916	0.00908003	4.71274
80	62	2.38982	0.613036	2.65576	9.45959	22.9891	219.861	0.00877207	4.37368
81	62	2.43192	0.60356	2.67805	9.21824	22.2128	217.714	0.00855945	4.1421
82	62	2.49916	0.588345	2.71378	8.8289	21.0248	214.321	0.0082299	3.79323
83	62	2.54191	0.578617	2.73631	8.58497	20.3103	212.214	0.00802913	3.58425
84	62	2.61925	0.560894	2.77706	8.1424	19.0813	208.463	0.00767902	3.22983
85	62	2.66274	0.550854	2.79982	7.89628	18.4293	206.403	0.00749067	3.04326
86	62	2.70643	0.540715	2.82265	7.64903	17.7986	204.36	0.00730667	2.86464
87	62	2.75156	0.530182	2.84609	7.39603	17.1748	202.287	0.00712282	2.68895
88	62	2.79611	0.519724	2.8692	7.14612	16.5822	200.268	0.00694639	2.52397
89	62	2.84053	0.509229	2.89206	6.89993	16.0171	198.293	0.00677646	2.36741
90	62	2.89829	0.495488	2.92173	6.57999	15.3141	195.767	0.00656267	2.17524
91	62	2.94377	0.48459	2.94492	6.33043	14.7874	193.819	0.00640063	2.03258
92	62	2.98945	0.473569	2.96811	6.08089	14.2798	191.894	0.00624291	1.89656
93	62	3.06151	0.456031	3.00441	5.69073	13.5221	188.928	0.00600448	1.69608
94	62	3.10832	0.444533	3.02783	5.43888	13.056	187.044	0.0058559	1.57461
95	62	3.15532	0.432906	3.05117	5.18806	12.6085	185.19	0.00571182	1.45926
96	62	3.24421	0.410679	3.0949	4.71753	11.8136	181.776	0.00545222	1.25812
97	62	3.29254	0.398461	3.11839	4.46443	11.4087	179.974	0.00531808	1.15759
98	62	3.34125	0.386052	3.1419	4.21049	11.0184	178.193	0.00518748	1.06221
99	62	3.39019	0.373484	3.16526	3.95789	10.6447	176.444	0.00506118	0.972103
100	62	3.44985	0.358022	3.19349	3.65124	10.2111	174.361	0.00491306	0.869621
101	62	3.50012	0.344876	3.21697	3.39519	9.86494	172.651	0.00479351	0.789286
102	62	3.55075	0.331522	3.24033	3.13916	9.53297	170.97	0.00467772	0.713636
103	62	3.60176	0.317951	3.26356	2.88301	9.21478	169.32	0.00456566	0.642516
104	62	3.6828	0.296144	3.29975	2.47984	8.7416	166.789	0.00439694	0.53948
105	62	3.73533	0.281845	3.32267	2.22136	8.45551	165.211	0.00429367	0.478861
106	62	3.78832	0.267287	3.34532	1.96266	8.18262	163.67	0.00419423	0.422348
107	62	3.84171	0.252479	3.36757	1.70487	7.92378	162.173	0.00409903	0.369892
108	62	3.94836	0.222477	3.40999	1.19914	7.45461	159.37	0.00392416	0.277773
109	62	4.00347	0.206749	3.43049	0.94623	7.23863	158.037	0.00384261	0.236361
110	62	4.05922	0.190682	3.45017	0.695192	7.03772	156.771	0.00376612	0.198489
111	62	4.1152	0.174391	3.46812	0.457892	6.85971	155.627	0.00369783	0.16433
112	62	4.17169	0.157795	3.48419	0.234688	6.7045	154.613	0.00363787	0.133587
113	62	4.25113	0.134228	3.49996	0.000583112	6.55581	153.626	0.00358006	0.0962797
114	62	4.26607	0.129774	3.5	0	6.55546	153.623	0.00357992	0.0899952
