i	j	x,in	r,in	mach	theta	pres,psi	temp,R	Density,slug/ft3	massflow
29	3	0.128108	0.764354	1.10801	2.12197	25.5044	425.519	0.00502832	2.29785
30	3	0.136747	0.747956	1.11089	2.11126	25.4128	425.082	0.00501542	2.19796
31	3	0.145705	0.731178	1.11427	2.0919	25.306	424.571	0.00500035	2.09804
32	3	0.154983	0.714055	1.11808	2.06437	25.1855	423.993	0.00498334	1.99846
33	3	0.16458	0.69662	1.12228	2.02923	25.0533	423.355	0.00496463	1.89956
34	3	0.174494	0.678901	1.12682	1.98706	24.9109	422.666	0.00494446	1.80163
35	3	0.184723	0.660925	1.13164	1.93841	24.76	421.933	0.00492305	1.70495
36	3	0.195262	0.642716	1.13671	1.88385	24.602	421.162	0.00490059	1.60978
37	3	0.206107	0.624296	1.14198	1.82385	24.4383	420.36	0.00487728	1.51632
38	3	0.21725	0.605686	1.14742	1.75882	24.2701	419.531	0.00485327	1.42479
39	3	0.228683	0.586905	1.15301	1.68909	24.0981	418.68	0.00482869	1.33537
40	3	0.240399	0.567973	1.15871	1.61486	23.9233	417.809	0.00480363	1.24823
41	3	0.252386	0.548907	1.16452	1.53621	23.746	416.922	0.00477818	1.16352
42	3	0.264634	0.529727	1.17042	1.4531	23.5667	416.02	0.00475238	1.08138
43	3	0.277132	0.510449	1.17641	1.36534	23.3855	415.104	0.00472626	1.00193
44	3	0.289865	0.491093	1.18249	1.27257	23.2026	414.174	0.00469982	0.925304
45	3	0.302822	0.471675	1.18866	1.17432	23.0178	413.228	0.00467305	0.851591
46	3	0.315986	0.452216	1.19494	1.06989	22.8309	412.267	0.00464592	0.780887
47	3	0.329344	0.432733	1.20132	0.958444	22.6416	411.288	0.00461838	0.713274
48	3	0.342879	0.413246	1.20784	0.83892	22.4496	410.288	0.00459036	0.648821
49	3	0.356573	0.393775	1.2145	0.710024	22.2543	409.265	0.0045618	0.587587
50	3	0.370409	0.374339	1.22134	0.570189	22.0551	408.215	0.00453261	0.529619
51	3	0.380082	0.360878	1.22544	0.485373	21.9362	407.585	0.00451513	0.491304
52	3	0.394008	0.341674	1.23255	0.325759	21.7311	406.493	0.00448494	0.439241
53	3	0.403772	0.328329	1.23688	0.225297	21.6069	405.827	0.00446661	0.404853
54	3	0.413529	0.315075	1.24131	0.11772	21.4803	405.147	0.0044479	0.37215
55	3	0.423417	0.301711	1.24378	0.0571087	21.4097	404.766	0.00443745	0.340607
56	3	0.433204	0.288518	1.2452	0.0219295	21.3693	404.547	0.00443148	0.310847
57	3	0.44288	0.275518	1.24762	0	21.3006	404.175	0.00442129	0.282852
58	3	0.452507	0.26267	1.25154	0	21.1896	403.572	0.00440482	0.256485
59	3	0.462125	0.249968	1.25713	0	21.032	402.713	0.0043814	0.231693
60	3	0.471758	0.237414	1.26389	0	20.8425	401.672	0.00435316	0.208452
61	3	0.481417	0.225016	1.27147	0	20.6313	400.505	0.00432161	0.186729
62	3	0.491107	0.212779	1.27964	0	20.4054	399.248	0.00428776	0.166487
63	3	0.500831	0.200704	1.28825	0	20.1694	397.923	0.00425228	0.147683
64	3	0.510587	0.188794	1.29719	0	19.9263	396.546	0.0042156	0.130272
65	3	0.518385	0.179435	1.30607	0	19.687	395.18	0.00417938	0.117381
66	3	0.528217	0.167826	1.31499	0	19.4484	393.806	0.00414314	0.102357
67	3	0.536093	0.158675	1.32377	0	19.216	392.455	0.00410772	0.0912612
68	3	0.544012	0.149612	1.33228	0	18.9926	391.146	0.00407355	0.0809238
69	3	0.551952	0.140656	1.34051	0	18.7783	389.88	0.00404066	0.0713396
70	3	0.559873	0.131843	1.34863	0	18.5685	388.631	0.00400837	0.0625172
71	3	0.567807	0.123133	1.35664	0	18.3636	387.401	0.00397672	0.0543881
72	3	0.575732	0.114542	1.3645	0	18.164	386.193	0.0039458	0.0469406
73	3	0.583638	0.106078	1.37223	0	17.9693	385.006	0.00391555	0.0401547
74	3	0.59151	0.097749	1.37985	0	17.7791	383.837	0.00388589	0.0340072
75	3	0.598456	0.0904847	1.38721	0	17.5967	382.707	0.00385737	0.0290732
76	3	0.605369	0.0833312	1.39425	0	17.4235	381.628	0.00383022	0.0246022
77	3	0.612233	0.0763019	1.40098	0	17.2594	380.597	0.00380441	0.0205808
78	3	0.619867	0.0685582	1.4076	0	17.0992	379.584	0.00377915	0.0165739
79	3	0.626169	0.0622257	1.41399	0	16.9454	378.606	0.00375485	0.0136251
80	3	0.632798	0.0556231	1.42016	0	16.798	377.662	0.00373148	0.0108635
81	3	0.639322	0.0491802	1.42615	0	16.6561	376.747	0.00370894	0.00847436
82	3	0.645346	0.0432793	1.43189	0	16.5206	375.87	0.00368738	0.0065498
83	3	0.651249	0.0375408	1.43739	0	16.392	375.031	0.00366685	0.00491855
84	3	0.657014	0.0319766	1.44264	0	16.2698	374.23	0.00364729	0.00356189
85	3	0.662625	0.0265984	1.44768	0	16.1533	373.462	0.00362862	0.00246
86	3	0.668065	0.0214184	1.45252	0	16.0419	372.725	0.00361074	0.0015923
87	3	0.673315	0.0164497	1.45718	0	15.9352	372.015	0.00359357	0.000937586
88	3	0.678357	0.011707	1.46167	0	15.8329	371.331	0.00357707	0.000474059
89	3	0.683022	0.0073424	1.46597	0	15.7356	370.677	0.00356134	0.000186156
90	3	0.687442	0.00322976	1.47007	0	15.6433	370.055	0.00354642	3.59431e-05
91	3	0.688597	0.00216023	1.47308	0	15.5757	369.597	0.00353546	1.60659e-05
92	3	0.689006	0.00178245	1.47459	0	15.5419	369.368	0.00352999	1.09367e-05
93	3	0.690938	0	1.47459	0	15.5419	369.368	0.00352999	0

0	4	0.00367965	1.00001	1.17938	0.210829	23.2961	414.65	0.00471334	3.9617
1	4	0.0047202	0.998353	1.17739	0.258494	23.3561	414.955	0.00472201	3.94879
2	4	0.00599331	0.996319	1.17499	0.315581	23.4282	415.321	0.00473242	3.93293
3	4	0.0075	0.9939	1.17223	0.381428	23.5118	415.743	0.00474448	3.91407
4	4	0.00924153	0.991085	1.16912	0.455275	23.606	416.219	0.00475804	3.89216
5	4	0.0112195	0.987865	1.16571	0.53628	23.7098	416.741	0.00477298	3.86714
6	4	0.0134357	0.984227	1.16202	0.623526	23.8222	417.304	0.00478913	3.83892
7	4	0.0158925	0.980158	1.1581	0.716038	23.942	417.903	0.00480633	3.80742
8	4	0.0185922	0.975644	1.15399	0.812794	24.068	418.53	0.00482438	3.77256
9	4	0.0215379	0.970666	1.14974	0.912742	24.1987	419.178	0.00484307	3.73424
10	4	0.0247327	0.965207	1.1454	1.01481	24.3327	419.84	0.00486221	3.69236
11	4	0.0281801	0.959249	1.14101	1.11793	24.4683	420.507	0.00488156	3.64684
12	4	0.031884	0.95277	1.13665	1.22104	24.604	421.172	0.00490088	3.59757
13	4	0.0358484	0.945749	1.13234	1.3231	24.738	421.826	0.00491993	3.54447
14	4	0.0400776	0.938167	1.12817	1.42312	24.8686	422.461	0.00493846	3.48747
15	4	0.0445763	0.930001	1.12417	1.52014	24.9939	423.068	0.00495622	3.42651
16	4	0.049349	0.921234	1.12042	1.61325	25.112	423.639	0.00497294	3.36156
17	4	0.0544004	0.911848	1.11695	1.7016	25.2211	424.164	0.00498837	3.29261
18	4	0.0597353	0.901829	1.11384	1.78438	25.3194	424.635	0.00500225	3.21972
19	4	0.0653584	0.891169	1.11114	1.86085	25.4051	425.045	0.00501433	3.14296
20	4	0.0712742	0.879862	1.10889	1.93032	25.4764	425.386	0.00502438	3.06247
21	4	0.0774871	0.867913	1.10714	1.99216	25.5318	425.65	0.00503219	2.97846
22	4	0.0840014	0.855328	1.10594	2.04581	25.57	425.832	0.00503756	2.89117
23	4	0.0908211	0.842125	1.10532	2.09079	25.5898	425.926	0.00504035	2.80091
24	4	0.0979497	0.828327	1.1053	2.12671	25.5905	425.93	0.00504045	2.70805
25	4	0.105391	0.813963	1.10589	2.15331	25.5718	425.841	0.00503782	2.61298
26	4	0.113147	0.799065	1.10708	2.17044	25.5338	425.66	0.00503247	2.51613
27	4	0.121222	0.783671	1.10887	2.17812	25.477	425.389	0.00502447	2.41793
28	4	0.129617	0.767819	1.11122	2.17649	25.4024	425.032	0.00501395	2.31882
29	4	0.138335	0.751546	1.11411	2.16585	25.3111	424.595	0.00500107	2.21921
30	4	0.147375	0.734889	1.11747	2.1466	25.2047	424.085	0.00498605	2.11949
31	4	0.156738	0.717881	1.12128	2.11924	25.0849	423.508	0.00496911	2.02004
32	4	0.166423	0.700556	1.12547	2.0843	24.9533	422.872	0.00495047	1.9212
33	4	0.176428	0.682941	1.12999	2.04237	24.8117	422.185	0.00493038	1.82326
34	4	0.186749	0.665063	1.1348	1.99404	24.6615	421.453	0.00490906	1.72651
35	4	0.197383	0.646947	1.13985	1.93983	24.5044	420.684	0.00488669	1.6312
36	4	0.208324	0.628616	1.14511	1.88025	24.3415	419.883	0.00486347	1.53756
37	4	0.219564	0.610091	1.15054	1.8157	24.174	419.056	0.00483954	1.44579
38	4	0.231096	0.591391	1.15611	1.74651	24.0027	418.205	0.00481503	1.35608
39	4	0.24291	0.572536	1.16181	1.67289	23.8285	417.336	0.00479004	1.2686
40	4	0.254997	0.553544	1.16761	1.59492	23.6519	416.45	0.00476465	1.18352
41	4	0.267346	0.534434	1.17351	1.51258	23.4731	415.548	0.0047389	1.10096
42	4	0.279945	0.515224	1.1795	1.42568	23.2925	414.632	0.00471283	1.02107
43	4	0.292781	0.495932	1.18557	1.33388	23.1101	413.701	0.00468643	0.943962
44	4	0.305841	0.476576	1.19175	1.23672	22.9257	412.756	0.0046597	0.869738
45	4	0.31911	0.457175	1.19802	1.13353	22.7393	411.794	0.00463259	0.798495
46	4	0.332573	0.437748	1.20441	1.0235	22.5504	410.814	0.00460508	0.730315
47	4	0.346214	0.418314	1.21094	0.905585	22.3587	409.813	0.00457708	0.665271
48	4	0.360016	0.398892	1.21761	0.778549	22.1638	408.789	0.00454854	0.603422
49	4	0.373962	0.379503	1.22445	0.640872	21.965	407.738	0.00451936	0.544819
50	4	0.383708	0.366078	1.22857	0.557613	21.8459	407.105	0.00450186	0.506069
51	4	0.397747	0.346914	1.23568	0.400773	21.6413	406.012	0.00447169	0.453343
52	4	0.407586	0.3336	1.24002	0.302372	21.517	405.344	0.00445333	0.418501
53	4	0.41742	0.320377	1.24446	0.197106	21.3904	404.661	0.0044346	0.385337
54	4	0.427373	0.30706	1.24698	0.138623	21.3189	404.274	0.004424	0.353362
55	4	0.43722	0.293923	1.24845	0.105503	21.2771	404.048	0.00441781	0.323188
56	4	0.446952	0.280967	1.25014	0.0651499	21.2293	403.788	0.00441072	0.294751
57	4	0.456617	0.26813	1.25212	0.0150214	21.1732	403.484	0.0044024	0.267873
58	4	0.466248	0.255392	1.25492	0	21.0942	403.053	0.00439065	0.242475
59	4	0.475871	0.242761	1.25941	0	20.9678	402.361	0.00437184	0.218544
60	4	0.485506	0.230256	1.26546	0	20.7986	401.431	0.00434661	0.196091
61	4	0.495164	0.217895	1.27257	0	20.6007	400.336	0.00431703	0.175111
62	4	0.504848	0.205688	1.28044	0	20.3835	399.125	0.00428448	0.155582
63	4	0.514561	0.193643	1.28884	0	20.1532	397.832	0.00424984	0.137471
64	4	0.522329	0.184168	1.29748	0	19.9184	396.501	0.00421441	0.124037
65	4	0.532115	0.172428	1.30626	0	19.6817	395.149	0.00417857	0.108379
66	4	0.53996	0.163168	1.31504	0	19.4472	393.798	0.00414295	0.0967981
67	4	0.547848	0.154002	1.32368	0	19.2183	392.469	0.00410807	0.0860027
68	4	0.555757	0.144949	1.33211	0	18.9968	391.171	0.00407419	0.0759886
69	4	0.563649	0.136045	1.34039	0	18.7813	389.898	0.00404112	0.0667634
70	4	0.571554	0.127248	1.34853	0	18.5711	388.646	0.00400877	0.0582548
71	4	0.579453	0.118575	1.35653	0	18.3663	387.417	0.00397714	0.0504501
72	4	0.587331	0.110033	1.36439	0	18.1666	386.209	0.00394621	0.0433279
73	4	0.595179	0.10163	1.37213	0	17.9717	385.02	0.00391592	0.0368639
74	4	0.602104	0.0943015	1.37968	0	17.7832	383.862	0.00388653	0.0316639
75	4	0.608999	0.0870877	1.38698	0	17.6024	382.743	0.00385827	0.0269419
76	4	0.615845	0.0800023	1.39399	0	17.43	381.668	0.00383124	0.0226843
77	4	0.623459	0.0722017	1.4008	0	17.2638	380.625	0.0038051	0.0184288
78	4	0.629747	0.0658217	1.4074	0	17.1039	379.614	0.00377989	0.0152831
79	4	0.636362	0.0591729	1.41379	0	16.9502	378.636	0.00375561	0.0123238
80	4	0.642872	0.0526866	1.41997	0	16.8025	377.691	0.0037322	0.00974848
81	4	0.648885	0.0467469	1.42594	0	16.661	376.779	0.00370972	0.0076586
82	4	0.654778	0.0409722	1.43167	0	16.526	375.904	0.00368822	0.00587154
83	4	0.660535	0.0353745	1.43716	0	16.3974	375.066	0.0036677	0.00436823
84	4	0.666138	0.0299654	1.44242	0	16.2749	374.263	0.00364811	0.00312849
85	4	0.67157	0.0247568	1.44747	0	16.158	373.494	0.00362938	0.00213141
86	4	0.676814	0.0197616	1.45233	0	16.0463	372.754	0.00361143	0.00135556
87	4	0.681851	0.0149944	1.457	0	15.9393	372.042	0.00359422	0.000778953
88	4	0.686513	0.0106076	1.46149	0	15.8371	371.359	0.00357774	0.000389083
89	4	0.690929	0.00647475	1.46578	0	15.7399	370.707	0.00356205	0.000144589
90	4	0.692089	0.00539567	1.46943	0	15.6576	370.151	0.00354873	0.000100326
91	4	0.692501	0.00501298	1.47201	0	15.5997	369.76	0.00353935	8.65847e-05
92	4	0.694432	0.00322705	1.4733	0	15.5708	369.564	0.00353467	3.58731e-05
93	4	0.697924	0	1.4733	0	15.5708	369.564	0.00353467	0

0	5	0.00574714	1.00002	1.18039	0.329289	23.2657	414.495	0.00470895	3.96185
1	5	0.00702275	0.998003	1.17801	0.386393	23.3371	414.859	0.00471927	3.94612
2	5	0.00853255	0.995608	1.17527	0.45226	23.4199	415.278	0.00473121	3.92742
3	5	0.0102779	0.992821	1.17219	0.526129	23.513	415.75	0.00474465	3.90569
4	5	0.0122604	0.989634	1.1688	0.607158	23.6157	416.268	0.00475945	3.88087
5	5	0.0144822	0.986033	1.16514	0.694431	23.7269	416.827	0.00477544	3.85289
6	5	0.0169455	0.982007	1.16126	0.786971	23.8453	417.42	0.00479245	3.82165
7	5	0.019653	0.977539	1.15719	0.883756	23.9698	418.041	0.0048103	3.78709
8	5	0.0226079	0.972615	1.15298	0.983732	24.0988	418.683	0.00482879	3.7491
9	5	0.0258134	0.967216	1.14869	1.08583	24.231	419.338	0.00484769	3.7076
10	5	0.0292734	0.961324	1.14436	1.18897	24.3648	419.998	0.00486679	3.66248
11	5	0.032992	0.954918	1.14004	1.29211	24.4985	420.655	0.00488585	3.61365
12	5	0.0369735	0.947978	1.1358	1.39419	24.6304	421.301	0.00490463	3.56103
13	5	0.0412226	0.940485	1.13168	1.49423	24.7587	421.927	0.00492287	3.50455
14	5	0.0457442	0.932417	1.12775	1.59126	24.8818	422.525	0.00494033	3.44416
15	5	0.0505434	0.923756	1.12405	1.68437	24.9976	423.086	0.00495675	3.37981
16	5	0.0556252	0.914486	1.12065	1.7727	25.1045	423.602	0.00497188	3.3115
17	5	0.0609948	0.904592	1.11761	1.85547	25.2005	424.065	0.00498546	3.23928
18	5	0.0666574	0.894066	1.11496	1.93191	25.284	424.466	0.00499725	3.16323
19	5	0.0726179	0.882903	1.11277	2.00134	25.3533	424.798	0.00500703	3.08347
20	5	0.0788812	0.871104	1.11108	2.06314	25.4069	425.054	0.00501458	3.00019
21	5	0.0854518	0.858677	1.10993	2.11674	25.4434	425.228	0.00501973	2.91364
22	5	0.0923339	0.845637	1.10935	2.16167	25.4618	425.316	0.00502233	2.82411
23	5	0.0995314	0.832005	1.10936	2.19755	25.4615	425.315	0.00502228	2.73194
24	5	0.107048	0.817808	1.10997	2.22411	25.442	425.222	0.00501953	2.63752
25	5	0.114886	0.803078	1.11119	2.24124	25.4035	425.038	0.00501411	2.54125
26	5	0.123048	0.787849	1.11299	2.24894	25.3466	424.765	0.00500608	2.44357
27	5	0.131536	0.772158	1.11534	2.24737	25.272	424.408	0.00499555	2.3449
28	5	0.140352	0.756041	1.11822	2.23683	25.1811	423.971	0.00498271	2.24564
29	5	0.149495	0.739534	1.12158	2.21772	25.0753	423.461	0.00496775	2.14619
30	5	0.158966	0.722671	1.12537	2.19056	24.9562	422.886	0.00495088	2.04691
31	5	0.168762	0.705483	1.12955	2.15588	24.8254	422.251	0.00493233	1.94815
32	5	0.178881	0.687999	1.13406	2.11428	24.6846	421.566	0.00491234	1.85022
33	5	0.189319	0.670246	1.13885	2.06633	24.5354	420.836	0.00489112	1.75339
34	5	0.200072	0.65225	1.14389	2.01257	24.3792	420.069	0.00486885	1.65793
35	5	0.211133	0.634032	1.14913	1.95351	24.2173	419.27	0.00484573	1.56407
36	5	0.222496	0.615615	1.15455	1.88956	24.0507	418.444	0.00482189	1.47201
37	5	0.234152	0.597018	1.16011	1.82105	23.8803	417.595	0.00479747	1.38196
38	5	0.246092	0.578262	1.1658	1.74819	23.7069	416.726	0.00477257	1.29408
39	5	0.258305	0.559366	1.17159	1.67108	23.531	415.841	0.00474725	1.20854
40	5	0.270782	0.540347	1.17749	1.5897	23.353	414.939	0.00472156	1.12549
41	5	0.283509	0.521224	1.18347	1.50386	23.173	414.023	0.00469554	1.04505
42	5	0.296475	0.502016	1.18955	1.41327	22.9912	413.092	0.00466919	0.967357
43	5	0.309666	0.48274	1.19573	1.31746	22.8074	412.146	0.0046425	0.892507
44	5	0.323067	0.463416	1.20201	1.2158	22.6214	411.183	0.00461543	0.8206
45	5	0.336664	0.444061	1.2084	1.1075	22.433	410.201	0.00458794	0.751723
46	5	0.350441	0.424696	1.21493	0.991564	22.2417	409.199	0.00455996	0.685949
47	5	0.364381	0.405339	1.22161	0.866801	22.0472	408.173	0.00453144	0.62334
48	5	0.378466	0.38601	1.22847	0.731757	21.8488	407.121	0.00450228	0.563949
49	5	0.388305	0.372633	1.2326	0.650386	21.7297	406.485	0.00448473	0.524662
50	5	0.402487	0.353522	1.23973	0.496911	21.5254	405.39	0.00445458	0.471113
51	5	0.412422	0.34025	1.24408	0.400997	21.4011	404.72	0.00443619	0.435705
52	5	0.422354	0.327067	1.24854	0.298511	21.2745	404.034	0.00441742	0.401967
53	5	0.43239	0.31381	1.25111	0.242562	21.2019	403.639	0.00440664	0.369457
54	5	0.442312	0.300744	1.25265	0.211868	21.1584	403.403	0.00440019	0.338768
55	5	0.452122	0.287856	1.2544	0.1742	21.1089	403.133	0.00439283	0.309807
56	5	0.461869	0.275084	1.25645	0.127101	21.0512	402.818	0.00438425	0.282391
57	5	0.471573	0.262401	1.25821	0.0856121	21.0016	402.546	0.00437688	0.256428
58	5	0.481251	0.249784	1.26049	0.0280769	20.9376	402.195	0.00436734	0.23185
59	5	0.490912	0.237241	1.26352	0	20.8528	401.729	0.0043547	0.208653
60	5	0.500569	0.224796	1.26806	0	20.7262	401.031	0.0043358	0.18685
61	5	0.51024	0.212473	1.27426	0	20.5539	400.076	0.00431003	0.166459
62	5	0.51993	0.200294	1.28157	0	20.3523	398.95	0.00427978	0.147482
63	5	0.527684	0.190695	1.28955	0	20.1338	397.722	0.00424692	0.133356
64	5	0.537438	0.178811	1.29793	0	19.9061	396.432	0.00421256	0.116881
65	5	0.545265	0.169428	1.30651	0	19.675	395.111	0.00417756	0.104662
66	5	0.553133	0.160143	1.31512	0	19.445	393.786	0.00414263	0.0932584
67	5	0.561023	0.150976	1.32364	0	19.2194	392.475	0.00410823	0.0826679
68	5	0.568895	0.141964	1.33204	0	18.9989	391.183	0.00407451	0.072899
69	5	0.576781	0.133065	1.3403	0	18.7836	389.912	0.00404148	0.0638752
70	5	0.584661	0.124295	1.34843	0	18.5737	388.661	0.00400916	0.0555827
71	5	0.592522	0.115661	1.35643	0	18.3689	387.433	0.00397754	0.0479989
72	5	0.600352	0.107171	1.3643	0	18.1691	386.224	0.0039466	0.041098
73	5	0.607267	0.099765	1.372	0	17.975	385.041	0.00391644	0.035528
74	5	0.614151	0.0924786	1.3795	0	17.7877	383.89	0.00388723	0.0304549
75	5	0.620987	0.0853251	1.38676	0	17.6079	382.777	0.00385913	0.0258646
76	5	0.628587	0.0774562	1.39379	0	17.435	381.699	0.00383202	0.0212576
77	5	0.634868	0.0710185	1.4006	0	17.2686	380.655	0.00380586	0.0178313
78	5	0.641475	0.0643134	1.4072	0	17.1087	379.644	0.00378065	0.0145894
79	5	0.647979	0.0577745	1.41359	0	16.9549	378.666	0.00375635	0.0117465
80	5	0.653987	0.0517872	1.41977	0	16.8073	377.721	0.00373296	0.00941784
81	5	0.659876	0.045968	1.42572	0	16.6661	376.812	0.00371053	0.00740472
82	5	0.665629	0.040329	1.43144	0	16.5312	375.938	0.00368906	0.00568773
83	5	0.671229	0.0348814	1.43694	0	16.4026	375.1	0.00366853	0.00424635
84	5	0.67666	0.0296372	1.44221	0	16.2798	374.296	0.0036489	0.00305936
85	5	0.681903	0.024609	1.44727	0	16.1626	373.524	0.00363012	0.0021051
86	5	0.686938	0.0198111	1.45214	0	16.0506	372.782	0.00361213	0.00136145
87	5	0.691601	0.0153965	1.45682	0	15.9435	372.07	0.0035949	0.000820502
88	5	0.696019	0.0112379	1.4613	0	15.8414	371.388	0.00357844	0.000435967
89	5	0.697188	0.0101441	1.46537	0	15.7493	370.769	0.00356356	0.000354962
90	5	0.697609	0.00975163	1.46869	0	15.6743	370.264	0.00355144	0.00032797
91	5	0.699542	0.00795713	1.471	0	15.6225	369.914	0.00354304	0.000218292
92	5	0.703032	0.00472485	1.47215	0	15.5966	369.739	0.00353885	7.69504e-05
93	5	0.708137	0	1.47215	0	15.5966	369.739	0.00353885	0

0	6	0.00827332	1.00003	1.18174	0.474031	23.2252	414.289	0.00470309	3.96183
1	6	0.009787	0.997667	1.17902	0.539921	23.3069	414.705	0.0047149	3.94332
2	6	0.0115371	0.994914	1.17597	0.613817	23.3989	415.172	0.00472819	3.92181
3	6	0.0135253	0.991766	1.17261	0.694875	23.5002	415.685	0.00474281	3.89724
4	6	0.0157539	0.98821	1.16899	0.782178	23.6099	416.238	0.00475861	3.86953
5	6	0.0182253	0.984234	1.16515	0.87475	23.7267	416.825	0.00477541	3.83862
6	6	0.0209424	0.979823	1.16113	0.971568	23.8493	417.44	0.00479302	3.80441
7	6	0.0239085	0.974962	1.15697	1.07158	23.9764	418.074	0.00481125	3.76682
8	6	0.0271273	0.969634	1.15273	1.17371	24.1065	418.721	0.00482988	3.72575
9	6	0.0306027	0.96382	1.14846	1.27688	24.238	419.372	0.00484869	3.6811
10	6	0.0343392	0.9575	1.14421	1.38005	24.3693	420.02	0.00486744	3.6328
11	6	0.0383416	0.950656	1.14003	1.48215	24.4987	420.656	0.00488589	3.58075
12	6	0.0426148	0.943267	1.13599	1.58221	24.6245	421.272	0.0049038	3.52489
13	6	0.0471643	0.935314	1.13212	1.67924	24.7449	421.86	0.00492091	3.46515
14	6	0.0519954	0.926778	1.1285	1.77236	24.8581	422.41	0.00493698	3.40151
15	6	0.0571139	0.917643	1.12518	1.86069	24.9623	422.916	0.00495175	3.33396
16	6	0.0625253	0.907896	1.1222	1.94343	25.0558	423.367	0.00496499	3.26253
17	6	0.0682353	0.897526	1.11963	2.01984	25.1368	423.758	0.00497644	3.1873
18	6	0.0742494	0.88653	1.11751	2.08924	25.2037	424.08	0.0049859	3.10838
19	6	0.0805729	0.874906	1.11588	2.15099	25.2551	424.327	0.00499316	3.02597
20	6	0.0872106	0.862662	1.11478	2.20454	25.2897	424.493	0.00499805	2.94027
21	6	0.0941672	0.849811	1.11425	2.24943	25.3065	424.574	0.00500043	2.85157
22	6	0.101447	0.836373	1.1143	2.28527	25.3049	424.566	0.0050002	2.76021
23	6	0.109052	0.822371	1.11495	2.31181	25.2845	424.468	0.00499732	2.66654
24	6	0.116987	0.807836	1.11618	2.32894	25.2455	424.281	0.00499181	2.57097
25	6	0.125253	0.7928	1.118	2.33667	25.1883	424.006	0.00498373	2.47389
26	6	0.133852	0.777298	1.12036	2.33518	25.1138	423.647	0.0049732	2.37573
27	6	0.142785	0.761366	1.12324	2.32477	25.0233	423.21	0.00496039	2.2769
28	6	0.152051	0.745036	1.12659	2.30586	24.9181	422.701	0.00494548	2.17777
29	6	0.161649	0.728344	1.13037	2.27894	24.7997	422.127	0.00492869	2.07871
30	6	0.171577	0.71132	1.13453	2.24458	24.6699	421.494	0.00491024	1.98007
31	6	0.181832	0.693993	1.13902	2.20337	24.5301	420.81	0.00489036	1.88216
32	6	0.192409	0.67639	1.1438	2.15588	24.382	420.083	0.00486924	1.78527
33	6	0.203304	0.658536	1.14882	2.10267	24.2268	419.317	0.00484709	1.68965
34	6	0.21451	0.640456	1.15405	2.04424	24.0659	418.52	0.00482408	1.59555
35	6	0.22602	0.62217	1.15946	1.981	23.9004	417.695	0.00480035	1.50318
36	6	0.237824	0.6037	1.16501	1.91329	23.731	416.847	0.00477602	1.41274
37	6	0.249915	0.585065	1.17069	1.84133	23.5585	415.979	0.0047512	1.32442
38	6	0.26228	0.566284	1.17648	1.76523	23.3835	415.094	0.00472596	1.23837
