i	j	x	r	mach	theta	press	temp
38	113	9.14115	1.32369	3.5	0	0.721101	153.623
39	113	9.22821	1.29774	3.5	0	0.721101	153.623
40	113	9.31526	1.27178	3.5	0	0.721101	153.623
41	113	9.40232	1.24583	3.5	0	0.721101	153.623
42	113	9.48937	1.21987	3.5	0	0.721101	153.623
43	113	9.57643	1.19392	3.5	0	0.721101	153.623
44	113	9.66348	1.16797	3.5	0	0.721101	153.623
45	113	9.75054	1.14201	3.5	0	0.721101	153.623
46	113	9.83759	1.11606	3.5	0	0.721101	153.623
47	113	9.92465	1.0901	3.5	0	0.721101	153.623
48	113	10.0117	1.06415	3.5	0	0.721101	153.623
49	113	10.0988	1.03819	3.5	0	0.721101	153.623
50	113	10.1858	1.01224	3.5	0	0.721101	153.623
51	113	10.2729	0.986282	3.5	0	0.721101	153.623
52	113	10.3599	0.960327	3.5	0	0.721101	153.623
53	113	10.447	0.934372	3.5	0	0.721101	153.623
54	113	10.534	0.908417	3.5	0	0.721101	153.623
55	113	10.6211	0.882463	3.5	0	0.721101	153.623
56	113	10.7081	0.856508	3.5	0	0.721101	153.623
57	113	10.7952	0.830553	3.5	0	0.721101	153.623
58	113	10.8823	0.804598	3.5	0	0.721101	153.623
59	113	10.9693	0.778644	3.5	0	0.721101	153.623
60	113	11.0564	0.752689	3.5	0	0.721101	153.623
61	113	11.1434	0.726734	3.5	0	0.721101	153.623
62	113	11.2305	0.700779	3.5	0	0.721101	153.623
63	113	11.3175	0.674824	3.5	0	0.721101	153.623
64	113	11.4046	0.64887	3.5	0	0.721101	153.623
65	113	11.4916	0.622915	3.5	0	0.721101	153.623
66	113	11.5787	0.59696	3.5	0	0.721101	153.623
67	113	11.6657	0.571005	3.5	0	0.721101	153.623
68	113	11.7528	0.54505	3.5	0	0.721101	153.623
69	113	11.8399	0.519096	3.5	0	0.721101	153.623
70	113	11.9269	0.493141	3.5	0	0.721101	153.623
71	113	12.014	0.467186	3.5	0	0.721101	153.623
72	113	12.101	0.441231	3.5	0	0.721101	153.623
73	113	12.1881	0.415277	3.5	0	0.721101	153.623
74	113	12.2751	0.389322	3.5	0	0.721101	153.623
75	113	12.3622	0.363367	3.5	0	0.721101	153.623
76	113	12.4492	0.337412	3.5	0	0.721101	153.623
77	113	12.5363	0.311457	3.5	0	0.721101	153.623

0	114	5.74242	2.28262	3.02608	6.87225	1.43994	187.185
1	114	5.78734	2.27272	3.03562	6.7356	1.41953	186.423
2	114	5.93426	2.23983	3.0665	6.29369	1.35559	183.984
3	114	6.01666	2.2211	3.08356	6.04985	1.32159	182.654
4	114	6.09947	2.20207	3.10055	5.80713	1.28864	181.341
5	114	6.18479	2.18225	3.11784	5.56025	1.25599	180.016
6	114	6.26905	2.16247	3.13474	5.31892	1.22493	178.733
7	114	6.35277	2.14259	3.15131	5.08253	1.19529	177.486
8	114	6.4616	2.11645	3.17257	4.77911	1.15836	175.902
9	114	6.54702	2.09569	3.189	4.54473	1.13068	174.69
10	114	6.63268	2.07465	3.20524	4.31283	1.10399	173.502
11	114	6.76732	2.04115	3.23029	3.95509	1.06415	171.69
12	114	6.85453	2.01917	3.2462	3.72775	1.03967	170.552
13	114	6.94177	1.99697	3.26184	3.50404	1.01618	169.442
14	114	7.10599	1.95457	3.29053	3.09289	0.974557	167.429
15	114	7.19474	1.93135	3.3056	2.87646	0.953433	166.384
16	114	7.28383	1.90781	3.32042	2.66319	0.933138	165.365
17	114	7.37282	1.88409	3.33488	2.4547	0.913786	164.377
18	114	7.48076	1.85502	3.35198	2.20752	0.891466	163.22
19	114	7.57105	1.83046	3.36586	2.00612	0.873769	162.288
20	114	7.66135	1.80569	3.37936	1.8097	0.856928	161.388
21	114	7.75164	1.78071	3.39245	1.61856	0.840934	160.521
22	114	7.89346	1.74107	3.41213	1.3296	0.817484	159.229
23	114	7.98415	1.71545	3.42412	1.1526	0.803554	158.449
24	114	8.07457	1.68972	3.43557	0.982611	0.790484	157.709
25	114	8.16438	1.66398	3.4464	0.820809	0.778326	157.012
26	114	8.33929	1.61335	3.46582	0.528225	0.757047	155.773
27	114	8.42667	1.58782	3.47455	0.395273	0.747686	155.221
28	114	8.51283	1.56251	3.48247	0.273698	0.739303	154.721
29	114	8.59594	1.53797	3.48925	0.168639	0.732199	154.295
30	114	8.6761	1.5142	3.49491	0.0802141	0.72633	153.941
31	114	8.77794	1.48389	3.49999	0.000176864	0.721112	153.624
32	114	8.79293	1.47942	3.5	0	0.721101	153.623
33	114	8.87999	1.45347	3.5	0	0.721101	153.623
34	114	8.96704	1.42751	3.5	0	0.721101	153.623
35	114	9.0541	1.40156	3.5	0	0.721101	153.623
36	114	9.14115	1.3756	3.5	0	0.721101	153.623
37	114	9.22821	1.34965	3.5	0	0.721101	153.623
38	114	9.31526	1.32369	3.5	0	0.721101	153.623
39	114	9.40232	1.29774	3.5	0	0.721101	153.623
40	114	9.48937	1.27178	3.5	0	0.721101	153.623
41	114	9.57643	1.24583	3.5	0	0.721101	153.623
42	114	9.66348	1.21987	3.5	0	0.721101	153.623
43	114	9.75054	1.19392	3.5	0	0.721101	153.623
44	114	9.83759	1.16797	3.5	0	0.721101	153.623
45	114	9.92465	1.14201	3.5	0	0.721101	153.623
46	114	10.0117	1.11606	3.5	0	0.721101	153.623
47	114	10.0988	1.0901	3.5	0	0.721101	153.623
48	114	10.1858	1.06415	3.5	0	0.721101	153.623
49	114	10.2729	1.03819	3.5	0	0.721101	153.623
50	114	10.3599	1.01224	3.5	0	0.721101	153.623
51	114	10.447	0.986282	3.5	0	0.721101	153.623
52	114	10.534	0.960327	3.5	0	0.721101	153.623
53	114	10.6211	0.934372	3.5	0	0.721101	153.623
54	114	10.7081	0.908417	3.5	0	0.721101	153.623
55	114	10.7952	0.882463	3.5	0	0.721101	153.623
56	114	10.8823	0.856508	3.5	0	0.721101	153.623
57	114	10.9693	0.830553	3.5	0	0.721101	153.623
58	114	11.0564	0.804598	3.5	0	0.721101	153.623
59	114	11.1434	0.778644	3.5	0	0.721101	153.623
60	114	11.2305	0.752689	3.5	0	0.721101	153.623
61	114	11.3175	0.726734	3.5	0	0.721101	153.623
62	114	11.4046	0.700779	3.5	0	0.721101	153.623
63	114	11.4916	0.674824	3.5	0	0.721101	153.623
64	114	11.5787	0.64887	3.5	0	0.721101	153.623
65	114	11.6657	0.622915	3.5	0	0.721101	153.623
66	114	11.7528	0.59696	3.5	0	0.721101	153.623
67	114	11.8399	0.571005	3.5	0	0.721101	153.623
68	114	11.9269	0.54505	3.5	0	0.721101	153.623
69	114	12.014	0.519096	3.5	0	0.721101	153.623
70	114	12.101	0.493141	3.5	0	0.721101	153.623
71	114	12.1881	0.467186	3.5	0	0.721101	153.623
72	114	12.2751	0.441231	3.5	0	0.721101	153.623
73	114	12.3622	0.415277	3.5	0	0.721101	153.623
74	114	12.4492	0.389322	3.5	0	0.721101	153.623
75	114	12.5363	0.363367	3.5	0	0.721101	153.623

0	115	5.87916	2.29881	3.04333	6.63066	1.40326	185.81
1	115	6.00116	2.27147	3.06868	6.26759	1.3512	183.814
2	115	6.08427	2.25256	3.08568	6.02431	1.31742	182.489
3	115	6.16778	2.23335	3.10261	5.78218	1.2847	181.182
4	115	6.25382	2.21334	3.11984	5.53592	1.25227	179.864
5	115	6.33878	2.19337	3.13668	5.29521	1.22142	178.586
6	115	6.42321	2.17332	3.15319	5.05945	1.19198	177.346
7	115	6.53295	2.14694	3.17437	4.75687	1.1553	175.769
8	115	6.61907	2.12598	3.19073	4.52318	1.1278	174.563
9	115	6.70543	2.10476	3.20691	4.29197	1.10129	173.381
10	115	6.84118	2.07095	3.23185	3.93536	1.06172	171.578
11	115	6.92909	2.04878	3.24769	3.70877	1.0374	170.445
12	115	7.01703	2.02638	3.26326	3.48583	1.01407	169.341
13	115	7.18256	1.98362	3.29182	3.07616	0.972729	167.34
14	115	7.272	1.96019	3.30682	2.86056	0.951748	166.3
15	115	7.36178	1.93646	3.32156	2.64814	0.931592	165.286
16	115	7.45144	1.91254	3.33595	2.44052	0.912372	164.305
17	115	7.5602	1.88323	3.35296	2.19441	0.890205	163.154
18	115	7.65115	1.85849	3.36677	1.99392	0.87263	162.227
19	115	7.74211	1.83352	3.38019	1.79843	0.855907	161.333
20	115	7.83304	1.80836	3.3932	1.60824	0.840025	160.472
21	115	7.97585	1.76842	3.41276	1.32079	0.816743	159.188
22	115	8.06715	1.74262	3.42467	1.14477	0.802914	158.413
23	115	8.15815	1.71672	3.43605	0.975762	0.78994	157.678
24	115	8.24853	1.69081	3.44681	0.814939	0.777873	156.986
25	115	8.42446	1.63987	3.46609	0.524249	0.756756	155.756
26	115	8.51231	1.6142	3.47475	0.392219	0.747468	155.208
27	115	8.59891	1.58876	3.48261	0.271527	0.739152	154.712
28	115	8.68239	1.56411	3.48934	0.167267	0.732106	154.289
29	115	8.76287	1.54024	3.49496	0.0795452	0.726285	153.938
30	115	8.86499	1.50985	3.49999	0.000175341	0.721112	153.624
31	115	8.87999	1.50538	3.5	0	0.721101	153.623
32	115	8.96704	1.47942	3.5	0	0.721101	153.623
33	115	9.0541	1.45347	3.5	0	0.721101	153.623
34	115	9.14115	1.42751	3.5	0	0.721101	153.623
35	115	9.22821	1.40156	3.5	0	0.721101	153.623
36	115	9.31526	1.3756	3.5	0	0.721101	153.623
37	115	9.40232	1.34965	3.5	0	0.721101	153.623
38	115	9.48937	1.32369	3.5	0	0.721101	153.623
39	115	9.57643	1.29774	3.5	0	0.721101	153.623
40	115	9.66348	1.27178	3.5	0	0.721101	153.623
41	115	9.75054	1.24583	3.5	0	0.721101	153.623
42	115	9.83759	1.21987	3.5	0	0.721101	153.623
43	115	9.92465	1.19392	3.5	0	0.721101	153.623
44	115	10.0117	1.16797	3.5	0	0.721101	153.623
45	115	10.0988	1.14201	3.5	0	0.721101	153.623
46	115	10.1858	1.11606	3.5	0	0.721101	153.623
47	115	10.2729	1.0901	3.5	0	0.721101	153.623
48	115	10.3599	1.06415	3.5	0	0.721101	153.623
49	115	10.447	1.03819	3.5	0	0.721101	153.623
50	115	10.534	1.01224	3.5	0	0.721101	153.623
51	115	10.6211	0.986282	3.5	0	0.721101	153.623
52	115	10.7081	0.960327	3.5	0	0.721101	153.623
53	115	10.7952	0.934372	3.5	0	0.721101	153.623
54	115	10.8823	0.908417	3.5	0	0.721101	153.623
55	115	10.9693	0.882463	3.5	0	0.721101	153.623
56	115	11.0564	0.856508	3.5	0	0.721101	153.623
57	115	11.1434	0.830553	3.5	0	0.721101	153.623
58	115	11.2305	0.804598	3.5	0	0.721101	153.623
59	115	11.3175	0.778644	3.5	0	0.721101	153.623
60	115	11.4046	0.752689	3.5	0	0.721101	153.623
61	115	11.4916	0.726734	3.5	0	0.721101	153.623
62	115	11.5787	0.700779	3.5	0	0.721101	153.623
63	115	11.6657	0.674824	3.5	0	0.721101	153.623
64	115	11.7528	0.64887	3.5	0	0.721101	153.623
65	115	11.8399	0.622915	3.5	0	0.721101	153.623
66	115	11.9269	0.59696	3.5	0	0.721101	153.623
67	115	12.014	0.571005	3.5	0	0.721101	153.623
68	115	12.101	0.54505	3.5	0	0.721101	153.623
69	115	12.1881	0.519096	3.5	0	0.721101	153.623
70	115	12.2751	0.493141	3.5	0	0.721101	153.623
71	115	12.3622	0.467186	3.5	0	0.721101	153.623
72	115	12.4492	0.441231	3.5	0	0.721101	153.623
73	115	12.5363	0.415277	3.5	0	0.721101	153.623

0	116	6.01704	2.31455	3.06032	6.39237	1.36813	184.469
1	116	6.06815	2.30308	3.07081	6.24188	1.3469	183.646
2	116	6.15196	2.284	3.08776	5.99916	1.31335	182.328
3	116	6.23616	2.26461	3.10463	5.75761	1.28084	181.027
4	116	6.32292	2.24442	3.1218	5.51196	1.24864	179.714
5	116	6.40859	2.22426	3.13858	5.27187	1.21799	178.443
6	116	6.49372	2.20402	3.15503	5.03673	1.18874	177.208
7	116	6.60436	2.1774	3.17613	4.735	1.15231	175.639
8	116	6.69119	2.15626	3.19242	4.50197	1.12499	174.439
9	116	6.77825	2.13484	3.20854	4.27146	1.09866	173.262
10	116	6.9151	2.10074	3.23338	3.91596	1.05935	171.468
11	116	7.00372	2.07837	3.24915	3.69011	1.03519	170.341
12	116	7.09235	2.05577	3.26465	3.46793	1.01201	169.243
13	116	7.25918	2.01265	3.29308	3.05973	0.970943	167.252
14	116	7.34931	1.98903	3.30801	2.84495	0.950102	166.218
15	116	7.43978	1.9651	3.32268	2.63337	0.93008	165.21
16	116	7.53012	1.94098	3.337	2.4266	0.91099	164.234
17	116	7.63969	1.91144	3.35391	2.18154	0.888972	163.09
18	116	7.7313	1.8865	3.36765	1.98196	0.871518	162.168
19	116	7.82291	1.86134	3.381	1.78739	0.85491	161.279
20	116	7.91448	1.83599	3.39394	1.59812	0.839138	160.423
21	116	8.05826	1.79576	3.41338	1.31216	0.81602	159.148
22	116	8.15017	1.76979	3.42522	1.1371	0.802289	158.378
23	116	8.24176	1.74371	3.43652	0.969059	0.789409	157.648
24	116	8.33269	1.71763	3.44721	0.809197	0.77743	156.96
25	116	8.50965	1.66639	3.46635	0.520364	0.756471	155.739
26	116	8.59796	1.64058	3.47495	0.389236	0.747255	155.195
27	116	8.68499	1.615	3.48275	0.269408	0.739005	154.703
28	116	8.76884	1.59024	3.48943	0.165928	0.732015	154.284
29	116	8.84964	1.56628	3.495	0.0788928	0.726242	153.935
30	116	8.95205	1.5358	3.49999	0.000173856	0.721112	153.624
31	116	8.96704	1.53133	3.5	0	0.721101	153.623
32	116	9.0541	1.50538	3.5	0	0.721101	153.623
33	116	9.14115	1.47942	3.5	0	0.721101	153.623
34	116	9.22821	1.45347	3.5	0	0.721101	153.623
35	116	9.31526	1.42751	3.5	0	0.721101	153.623
36	116	9.40232	1.40156	3.5	0	0.721101	153.623
37	116	9.48937	1.3756	3.5	0	0.721101	153.623
38	116	9.57643	1.34965	3.5	0	0.721101	153.623
39	116	9.66348	1.32369	3.5	0	0.721101	153.623
40	116	9.75054	1.29774	3.5	0	0.721101	153.623
41	116	9.83759	1.27178	3.5	0	0.721101	153.623
42	116	9.92465	1.24583	3.5	0	0.721101	153.623
43	116	10.0117	1.21987	3.5	0	0.721101	153.623
44	116	10.0988	1.19392	3.5	0	0.721101	153.623
45	116	10.1858	1.16797	3.5	0	0.721101	153.623
46	116	10.2729	1.14201	3.5	0	0.721101	153.623
47	116	10.3599	1.11606	3.5	0	0.721101	153.623
48	116	10.447	1.0901	3.5	0	0.721101	153.623
49	116	10.534	1.06415	3.5	0	0.721101	153.623
50	116	10.6211	1.03819	3.5	0	0.721101	153.623
51	116	10.7081	1.01224	3.5	0	0.721101	153.623
52	116	10.7952	0.986282	3.5	0	0.721101	153.623
53	116	10.8823	0.960327	3.5	0	0.721101	153.623
54	116	10.9693	0.934372	3.5	0	0.721101	153.623
55	116	11.0564	0.908417	3.5	0	0.721101	153.623
56	116	11.1434	0.882463	3.5	0	0.721101	153.623
57	116	11.2305	0.856508	3.5	0	0.721101	153.623
58	116	11.3175	0.830553	3.5	0	0.721101	153.623
59	116	11.4046	0.804598	3.5	0	0.721101	153.623
60	116	11.4916	0.778644	3.5	0	0.721101	153.623
61	116	11.5787	0.752689	3.5	0	0.721101	153.623
62	116	11.6657	0.726734	3.5	0	0.721101	153.623
63	116	11.7528	0.700779	3.5	0	0.721101	153.623
64	116	11.8399	0.674824	3.5	0	0.721101	153.623
65	116	11.9269	0.64887	3.5	0	0.721101	153.623
66	116	12.014	0.622915	3.5	0	0.721101	153.623
67	116	12.101	0.59696	3.5	0	0.721101	153.623
68	116	12.1881	0.571005	3.5	0	0.721101	153.623
69	116	12.2751	0.54505	3.5	0	0.721101	153.623
70	116	12.3622	0.519096	3.5	0	0.721101	153.623
71	116	12.4492	0.493141	3.5	0	0.721101	153.623
72	116	12.5363	0.467186	3.5	0	0.721101	153.623

0	117	6.15634	2.32986	3.07713	6.15598	1.33428	183.153
1	117	6.21971	2.31542	3.0898	5.97438	1.30937	182.17
2	117	6.30462	2.29585	3.10661	5.7334	1.27708	180.874
3	117	6.39209	2.27547	3.12372	5.48836	1.24508	179.568
4	117	6.47847	2.25513	3.14044	5.24888	1.21464	178.302
5	117	6.56429	2.23471	3.15683	5.01437	1.18558	177.073
6	117	6.67584	2.20785	3.17785	4.71346	1.14938	175.511
7	117	6.76337	2.18651	3.19409	4.48111	1.12224	174.317
8	117	6.85114	2.1649	3.21014	4.25128	1.09608	173.146
9	117	6.98908	2.1305	3.23488	3.89689	1.05703	171.361
10	117	7.0784	2.10794	3.25058	3.67177	1.03302	170.24
11	117	7.16773	2.08515	3.26602	3.45034	1.01	169.147
12	117	7.33585	2.04166	3.29432	3.04359	0.969197	167.166
13	117	7.42667	2.01784	3.30918	2.82962	0.948492	166.137
14	117	7.51782	1.99372	3.32378	2.61887	0.928603	165.135
15	117	7.60884	1.9694	3.33802	2.41293	0.909638	164.164
16	117	7.71921	1.93963	3.35485	2.16892	0.887768	163.026
17	117	7.81149	1.9145	3.36852	1.97023	0.87043	162.11
18	117	7.90375	1.88915	3.38179	1.77656	0.853935	161.226
19	117	7.99596	1.86361	3.39465	1.58821	0.838271	160.376
20	117	8.14071	1.82309	3.41399	1.3037	0.815312	159.109
21	117	8.23322	1.79694	3.42575	1.12959	0.801678	158.344
22	117	8.32538	1.77069	3.43698	0.962498	0.78889	157.618
23	117	8.41688	1.74445	3.4476	0.803579	0.776997	156.935
24	117	8.59484	1.6929	3.46661	0.516565	0.756194	155.723
25	117	8.68362	1.66695	3.47515	0.386321	0.747048	155.183
26	117	8.77107	1.64125	3.48289	0.267338	0.738861	154.695
27	117	8.8553	1.61637	3.48951	0.164621	0.731926	154.279
28	117	8.93641	1.59232	3.49504	0.0782562	0.7262	153.933
29	117	9.0391	1.56176	3.49999	0.000172408	0.721112	153.624
30	117	9.0541	1.55729	3.5	0	0.721101	153.623
31	117	9.14115	1.53133	3.5	0	0.721101	153.623
32	117	9.22821	1.50538	3.5	0	0.721101	153.623
33	117	9.31526	1.47942	3.5	0	0.721101	153.623
34	117	9.40232	1.45347	3.5	0	0.721101	153.623
35	117	9.48937	1.42751	3.5	0	0.721101	153.623
36	117	9.57643	1.40156	3.5	0	0.721101	153.623
37	117	9.66348	1.3756	3.5	0	0.721101	153.623
38	117	9.75054	1.34965	3.5	0	0.721101	153.623
39	117	9.83759	1.32369	3.5	0	0.721101	153.623
40	117	9.92465	1.29774	3.5	0	0.721101	153.623
41	117	10.0117	1.27178	3.5	0	0.721101	153.623
42	117	10.0988	1.24583	3.5	0	0.721101	153.623
43	117	10.1858	1.21987	3.5	0	0.721101	153.623
44	117	10.2729	1.19392	3.5	0	0.721101	153.623
45	117	10.3599	1.16797	3.5	0	0.721101	153.623
46	117	10.447	1.14201	3.5	0	0.721101	153.623
47	117	10.534	1.11606	3.5	0	0.721101	153.623
48	117	10.6211	1.0901	3.5	0	0.721101	153.623
49	117	10.7081	1.06415	3.5	0	0.721101	153.623
50	117	10.7952	1.03819	3.5	0	0.721101	153.623
51	117	10.8823	1.01224	3.5	0	0.721101	153.623
52	117	10.9693	0.986282	3.5	0	0.721101	153.623
53	117	11.0564	0.960327	3.5	0	0.721101	153.623
54	117	11.1434	0.934372	3.5	0	0.721101	153.623
55	117	11.2305	0.908417	3.5	0	0.721101	153.623
56	117	11.3175	0.882463	3.5	0	0.721101	153.623
57	117	11.4046	0.856508	3.5	0	0.721101	153.623
58	117	11.4916	0.830553	3.5	0	0.721101	153.623
59	117	11.5787	0.804598	3.5	0	0.721101	153.623
60	117	11.6657	0.778644	3.5	0	0.721101	153.623
61	117	11.7528	0.752689	3.5	0	0.721101	153.623
62	117	11.8399	0.726734	3.5	0	0.721101	153.623
63	117	11.9269	0.700779	3.5	0	0.721101	153.623
64	117	12.014	0.674824	3.5	0	0.721101	153.623
65	117	12.101	0.64887	3.5	0	0.721101	153.623
66	117	12.1881	0.622915	3.5	0	0.721101	153.623
67	117	12.2751	0.59696	3.5	0	0.721101	153.623
68	117	12.3622	0.571005	3.5	0	0.721101	153.623
69	117	12.4492	0.54505	3.5	0	0.721101	153.623
70	117	12.5363	0.519096	3.5	0	0.721101	153.623

0	118	6.29667	2.34471	3.09359	5.92432	1.30202	181.877
1	118	6.37315	2.32707	3.10856	5.70955	1.27339	180.725
2	118	6.46134	2.30651	3.12561	5.46511	1.2416	179.424
3	118	6.54842	2.28598	3.14227	5.22625	1.21136	178.165
4	118	6.63494	2.26538	3.1586	4.99235	1.18248	176.941
5	118	6.74738	2.23827	3.17955	4.69227	1.14652	175.386
6	118	6.83562	2.21675	3.19572	4.46057	1.11955	174.198
7	118	6.92409	2.19495	3.21171	4.23142	1.09356	173.032
8	118	7.06311	2.16025	3.23635	3.87812	1.05475	171.255
9	118	7.15314	2.13749	3.25199	3.65373	1.0309	170.14
10	118	7.24316	2.11451	3.26736	3.43304	1.00802	169.052
11	118	7.41257	2.07065	3.29553	3.02774	0.967489	167.081
12	118	7.50408	2.04664	3.31032	2.81456	0.946918	166.059
13	118	7.59592	2.02232	3.32486	2.60462	0.927157	165.061
14	118	7.6876	1.99782	3.33903	2.39952	0.908317	164.096
15	118	7.79878	1.96781	3.35577	2.15654	0.88659	162.965
16	118	7.89172	1.94249	3.36936	1.95872	0.869367	162.054
17	118	7.98463	1.91695	3.38257	1.76594	0.852981	161.175
18	118	8.07747	1.89122	3.39536	1.57849	0.837423	160.33
19	118	8.22319	1.85042	3.41458	1.29542	0.814621	159.07
20	118	8.31629	1.82409	3.42627	1.12223	0.801081	158.31
21	118	8.40904	1.79767	3.43743	0.956073	0.788383	157.589
22	118	8.50108	1.77126	3.44798	0.798079	0.776575	156.911
23	118	8.68006	1.71941	3.46686	0.51285	0.755923	155.707
24	118	8.7693	1.69332	3.47534	0.383472	0.746845	155.171
25	118	8.85717	1.66749	3.48302	0.265316	0.738721	154.686
26	118	8.94176	1.64251	3.4896	0.163345	0.73184	154.273
27	118	9.02318	1.61836	3.49508	0.0776349	0.726159	153.93
28	118	9.12616	1.58771	3.49999	0.000170996	0.721112	153.624
29	118	9.14115	1.58324	3.5	0	0.721101	153.623
30	118	9.22821	1.55729	3.5	0	0.721101	153.623
31	118	9.31526	1.53133	3.5	0	0.721101	153.623
32	118	9.40232	1.50538	3.5	0	0.721101	153.623
33	118	9.48937	1.47942	3.5	0	0.721101	153.623
34	118	9.57643	1.45347	3.5	0	0.721101	153.623
35	118	9.66348	1.42751	3.5	0	0.721101	153.623
36	118	9.75054	1.40156	3.5	0	0.721101	153.623
37	118	9.83759	1.3756	3.5	0	0.721101	153.623
38	118	9.92465	1.34965	3.5	0	0.721101	153.623
39	118	10.0117	1.32369	3.5	0	0.721101	153.623
40	118	10.0988	1.29774	3.5	0	0.721101	153.623
41	118	10.1858	1.27178	3.5	0	0.721101	153.623
42	118	10.2729	1.24583	3.5	0	0.721101	153.623
43	118	10.3599	1.21987	3.5	0	0.721101	153.623
44	118	10.447	1.19392	3.5	0	0.721101	153.623
45	118	10.534	1.16797	3.5	0	0.721101	153.623
46	118	10.6211	1.14201	3.5	0	0.721101	153.623
47	118	10.7081	1.11606	3.5	0	0.721101	153.623
48	118	10.7952	1.0901	3.5	0	0.721101	153.623
49	118	10.8823	1.06415	3.5	0	0.721101	153.623
50	118	10.9693	1.03819	3.5	0	0.721101	153.623
51	118	11.0564	1.01224	3.5	0	0.721101	153.623
52	118	11.1434	0.986282	3.5	0	0.721101	153.623
53	118	11.2305	0.960327	3.5	0	0.721101	153.623
54	118	11.3175	0.934372	3.5	0	0.721101	153.623
55	118	11.4046	0.908417	3.5	0	0.721101	153.623
56	118	11.4916	0.882463	3.5	0	0.721101	153.623
57	118	11.5787	0.856508	3.5	0	0.721101	153.623
58	118	11.6657	0.830553	3.5	0	0.721101	153.623
59	118	11.7528	0.804598	3.5	0	0.721101	153.623
60	118	11.8399	0.778644	3.5	0	0.721101	153.623
61	118	11.9269	0.752689	3.5	0	0.721101	153.623
62	118	12.014	0.726734	3.5	0	0.721101	153.623
63	118	12.101	0.700779	3.5	0	0.721101	153.623
64	118	12.1881	0.674824	3.5	0	0.721101	153.623
65	118	12.2751	0.64887	3.5	0	0.721101	153.623
66	118	12.3622	0.622915	3.5	0	0.721101	153.623
67	118	12.4492	0.59696	3.5	0	0.721101	153.623
68	118	12.5363	0.571005	3.5	0	0.721101	153.623

0	119	6.43814	2.3591	3.10977	5.69608	1.2711	180.632
1	119	6.44175	2.35827	3.11047	5.68605	1.26978	180.579
2	119	6.53065	2.33752	3.12747	5.4422	1.2382	179.284
3	119	6.61843	2.31681	3.14407	5.20394	1.20814	178.029
4	119	6.70565	2.29602	3.16034	4.97066	1.17945	176.811
5	119	6.81899	2.26868	3.18121	4.67139	1.14372	175.264
6	119	6.90793	2.24697	3.19732	4.44035	1.11692	174.08
7	119	6.99709	2.22498	3.21325	4.21187	1.09109	172.92
8	119	7.13721	2.18998	3.23779	3.85966	1.05253	171.152
9	119	7.22793	2.16703	3.25337	3.63599	1.02883	170.042
10	119	7.31865	2.14385	3.26867	3.41603	1.0061	168.96
11	119	7.48935	2.09964	3.29672	3.01215	0.965817	166.999
12	119	7.58154	2.07543	3.31144	2.79976	0.945377	165.981
13	119	7.67406	2.05091	3.32591	2.59063	0.925743	164.989
14	119	7.76641	2.02622	3.34001	2.38635	0.907024	164.029
15	119	7.87839	1.99598	3.35667	2.14438	0.885438	162.904
16	119	7.97198	1.97046	3.37019	1.94742	0.868327	161.998
17	119	8.06554	1.94474	3.38332	1.75552	0.852049	161.125
18	119	8.15901	1.91882	3.39605	1.56895	0.836594	160.284
19	119	8.30569	1.87774	3.41516	1.28729	0.813945	159.032
20	119	8.39939	1.85123	3.42678	1.11503	0.800498	158.277
21	119	8.49271	1.82464	3.43787	0.94978	0.787887	157.561
22	119	8.5853	1.79806	3.44835	0.792695	0.776162	156.887
23	119	8.76528	1.74591	3.46711	0.509216	0.755658	155.692
24	119	8.85498	1.71969	3.47552	0.380686	0.746647	155.159
25	119	8.94327	1.69373	3.48315	0.26334	0.738584	154.678
26	119	9.02823	1.66864	3.48968	0.162098	0.731755	154.268
27	119	9.10996	1.6444	3.49512	0.0770282	0.726118	153.928
28	119	9.21321	1.61367	3.49999	0.000169618	0.721112	153.624
29	119	9.22821	1.6092	3.5	0	0.721101	153.623
30	119	9.31526	1.58324	3.5	0	0.721101	153.623
31	119	9.40232	1.55729	3.5	0	0.721101	153.623
32	119	9.48937	1.53133	3.5	0	0.721101	153.623
33	119	9.57643	1.50538	3.5	0	0.721101	153.623
34	119	9.66348	1.47942	3.5	0	0.721101	153.623
35	119	9.75054	1.45347	3.5	0	0.721101	153.623
36	119	9.83759	1.42751	3.5	0	0.721101	153.623
37	119	9.92465	1.40156	3.5	0	0.721101	153.623
38	119	10.0117	1.3756	3.5	0	0.721101	153.623
39	119	10.0988	1.34965	3.5	0	0.721101	153.623
40	119	10.1858	1.32369	3.5	0	0.721101	153.623
41	119	10.2729	1.29774	3.5	0	0.721101	153.623
42	119	10.3599	1.27178	3.5	0	0.721101	153.623
43	119	10.447	1.24583	3.5	0	0.721101	153.623
44	119	10.534	1.21987	3.5	0	0.721101	153.623
45	119	10.6211	1.19392	3.5	0	0.721101	153.623
46	119	10.7081	1.16797	3.5	0	0.721101	153.623
47	119	10.7952	1.14201	3.5	0	0.721101	153.623
48	119	10.8823	1.11606	3.5	0	0.721101	153.623
49	119	10.9693	1.0901	3.5	0	0.721101	153.623
50	119	11.0564	1.06415	3.5	0	0.721101	153.623
51	119	11.1434	1.03819	3.5	0	0.721101	153.623
52	119	11.2305	1.01224	3.5	0	0.721101	153.623
53	119	11.3175	0.986282	3.5	0	0.721101	153.623
